uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,start,dur,total,timestamp
99066,N/A,17209722,0,ec1,<STDIN>,92233720368547758,STDIO,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,0.000000,0.000000,0.000000,1694922192.462795
99066,N/A,17209722,0,ec1,<STDOUT>,92233720368547758,STDIO,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,0.000000,0.000000,0.000000,1694922192.462795
99066,N/A,17209722,0,ec1,<STDERR>,72382572414791935,STDIO,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,0.000000,0.000000,0.000000,1694922192.462795
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,13,ec7,/pscratch/spwalto/haccTest/darshan-Part00000013-of-00000032.data,59370407479498209,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.960378,0.003875,0.003875,1694922195.413181
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,23,ec12,/pscratch/spwalto/haccTest/darshan-Part00000023-of-00000032.data,56628250525178661,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.959458,0.003410,0.003410,1694922195.413241
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,17,ec9,/pscratch/spwalto/haccTest/darshan-Part00000017-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.961681,0.004219,0.004219,1694922195.413722
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,7,ec4,/pscratch/spwalto/haccTest/darshan-Part00000007-of-00000032.data,56447587063848955,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.961048,0.003446,0.003446,1694922195.414396
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,25,ec13,/pscratch/spwalto/haccTest/darshan-Part00000025-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.959851,0.005296,0.005296,1694922195.414814
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,27,ec14,/pscratch/spwalto/haccTest/darshan-Part00000027-of-00000032.data,26172714036937621,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.956641,0.005486,0.005486,1694922195.414835
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,12,ec7,/pscratch/spwalto/haccTest/darshan-Part00000012-of-00000032.data,82171461966844329,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.960939,0.004878,0.004878,1694922195.414936
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,10,ec6,/pscratch/spwalto/haccTest/darshan-Part00000010-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.968916,0.005528,0.005528,1694922195.414973
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,9,ec5,/pscratch/spwalto/haccTest/darshan-Part00000009-of-00000032.data,41601901209895712,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.972739,0.005708,0.005708,1694922195.414982
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,22,ec12,/pscratch/spwalto/haccTest/darshan-Part00000022-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.960392,0.004309,0.004309,1694922195.415014
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,29,ec15,/pscratch/spwalto/haccTest/darshan-Part00000029-of-00000032.data,83118260215343167,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.973211,0.005170,0.005170,1694922195.415016
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,19,ec10,/pscratch/spwalto/haccTest/darshan-Part00000019-of-00000032.data,84037061395079929,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.972211,0.005798,0.005798,1694922195.415057
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,21,ec11,/pscratch/spwalto/haccTest/darshan-Part00000021-of-00000032.data,96713075720259540,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.959904,0.005526,0.005526,1694922195.415220
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,16,ec9,/pscratch/spwalto/haccTest/darshan-Part00000016-of-00000032.data,40221565288341461,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.962338,0.005019,0.005019,1694922195.415260
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,5,ec3,/pscratch/spwalto/haccTest/darshan-Part00000005-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.965592,0.005843,0.005843,1694922195.415368
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,31,ec16,/pscratch/spwalto/haccTest/darshan-Part00000031-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.959966,0.005394,0.005394,1694922195.415387
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209722,2,ec2,/pscratch/spwalto/haccTest/darshan-Part00000002-of-00000032.data,68826160409614857,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.958924,0.005150,0.005150,1694922195.415443
