uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,start,dur,total,timestamp
12345,N/A,17209747,0,ec1,<STDIN>,92233720368547758,STDIO,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.000000,0.000000,0.000000,1694922577.508252
12345,N/A,17209747,0,ec1,<STDOUT>,92233720368547758,STDIO,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.000000,0.000000,0.000000,1694922577.508252
12345,N/A,17209747,0,ec1,<STDERR>,72382572414791935,STDIO,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.000000,0.000000,0.000000,1694922577.508252
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,8,ec5,/pscratch/user/haccTest/darshan-Part00000008-of-00000032.data,67131859381155301,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613994,0.003177,0.003177,1694922579.141071
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,27,ec14,/pscratch/user/haccTest/darshan-Part00000027-of-00000032.data,26172714036937621,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613065,0.003053,0.003053,1694922579.141155
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,23,ec12,/pscratch/user/haccTest/darshan-Part00000023-of-00000032.data,56628250525178661,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.629702,0.002790,0.002790,1694922579.141231
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,13,ec7,/pscratch/user/haccTest/darshan-Part00000013-of-00000032.data,59370407479498209,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613317,0.003254,0.003254,1694922579.141261
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,11,ec6,/pscratch/user/haccTest/darshan-Part00000011-of-00000032.data,59441928754130586,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.629740,0.003106,0.003106,1694922579.141291
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,19,ec10,/pscratch/user/haccTest/darshan-Part00000019-of-00000032.data,84037061395079929,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630447,0.003096,0.003096,1694922579.141425
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,25,ec13,/pscratch/user/haccTest/darshan-Part00000025-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613421,0.002917,0.002917,1694922579.141467
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,5,ec3,/pscratch/user/haccTest/darshan-Part00000005-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630582,0.003246,0.003246,1694922579.141558
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,17,ec9,/pscratch/user/haccTest/darshan-Part00000017-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613327,0.003509,0.003509,1694922579.141711
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,29,ec15,/pscratch/user/haccTest/darshan-Part00000029-of-00000032.data,83118260215343167,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613250,0.003148,0.003148,1694922579.141894
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,21,ec11,/pscratch/user/haccTest/darshan-Part00000021-of-00000032.data,96713075720259540,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630244,0.003390,0.003390,1694922579.142003
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,31,ec16,/pscratch/user/haccTest/darshan-Part00000031-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630403,0.003080,0.003080,1694922579.142009
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,26,ec14,/pscratch/user/haccTest/darshan-Part00000026-of-00000032.data,76083676480676168,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613390,0.003687,0.003687,1694922579.142230
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,9,ec5,/pscratch/user/haccTest/darshan-Part00000009-of-00000032.data,41601901209895712,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.614045,0.004342,0.004342,1694922579.142258
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,18,ec10,/pscratch/user/haccTest/darshan-Part00000018-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630900,0.003446,0.003446,1694922579.142325
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,15,ec8,/pscratch/user/haccTest/darshan-Part00000015-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630009,0.003489,0.003489,1694922579.142465
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,12,ec7,/pscratch/user/haccTest/darshan-Part00000012-of-00000032.data,82171461966844329,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613630,0.004370,0.004370,1694922579.142547
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,0,ec1,/pscratch/user/haccTest/darshan-Part00000000-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.633404,0.000897,0.000897,1694922579.142553
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,10,ec6,/pscratch/user/haccTest/darshan-Part00000010-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630029,0.004149,0.004149,1694922579.142577
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,7,ec4,/pscratch/user/haccTest/darshan-Part00000007-of-00000032.data,56447587063848955,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613393,0.003210,0.003210,1694922579.142631
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,22,ec12,/pscratch/user/haccTest/darshan-Part00000022-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630476,0.003391,0.003391,1694922579.142654
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,4,ec3,/pscratch/user/haccTest/darshan-Part00000004-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.631077,0.003968,0.003968,1694922579.142672
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,24,ec13,/pscratch/user/haccTest/darshan-Part00000024-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613889,0.003645,0.003645,1694922579.142681
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,16,ec9,/pscratch/user/haccTest/darshan-Part00000016-of-00000032.data,40221565288341461,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.613987,0.004079,0.004079,1694922579.142977
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,28,ec15,/pscratch/user/haccTest/darshan-Part00000028-of-00000032.data,66493349221033694,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.616546,0.001066,0.001066,1694922579.143149
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,30,ec16,/pscratch/user/haccTest/darshan-Part00000030-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630443,0.004151,0.004151,1694922579.143201
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,20,ec11,/pscratch/user/haccTest/darshan-Part00000020-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630687,0.004176,0.004176,1694922579.143310
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,14,ec8,/pscratch/user/haccTest/darshan-Part00000014-of-00000032.data,32112606571565446,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.630739,0.004187,0.004187,1694922579.143582
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,6,ec4,/pscratch/user/haccTest/darshan-Part00000006-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.616884,0.001264,0.001264,1694922579.144033
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,2,ec2,/pscratch/user/haccTest/darshan-Part00000002-of-00000032.data,68826160409614857,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.631152,0.002980,0.002980,1694922579.144061
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,1,ec1,/pscratch/user/haccTest/darshan-Part00000001-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.635175,0.000955,0.000955,1694922579.144227
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17209747,3,ec2,/pscratch/user/haccTest/darshan-Part00000003-of-00000032.data,80416263407631450,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.631328,0.003998,0.003998,1694922579.145213
12345,N/A,17209747,12,ec7,N/A,82171461966844329,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.624768,0.000642,0.005012,1694922579.149957
12345,N/A,17209747,12,ec7,/pscratch/user/haccTest/darshan-Part00000012-of-00000032.data,82171461966844329,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.625472,0.000692,0.005704,1694922579.150712
12345,N/A,17209747,15,ec8,N/A,92233720368547758,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.648340,0.000516,0.004005,1694922579.157824
12345,N/A,17209747,15,ec8,/pscratch/user/haccTest/darshan-Part00000015-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.648977,0.000729,0.004735,1694922579.158674
12345,N/A,17209747,0,ec1,N/A,92233720368547758,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.654553,0.000451,0.001348,1694922579.163256
12345,N/A,17209747,0,ec1,/pscratch/user/haccTest/darshan-Part00000000-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.655076,0.000460,0.001808,1694922579.163788
12345,N/A,17209747,20,ec11,N/A,92233720368547758,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.655273,0.000691,0.004867,1694922579.164410
12345,N/A,17209747,1,ec1,N/A,92233720368547758,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.656267,0.000444,0.001400,1694922579.164808
12345,N/A,17209747,20,ec11,/pscratch/user/haccTest/darshan-Part00000020-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.656017,0.000639,0.005506,1694922579.165103
12345,N/A,17209747,1,ec1,/pscratch/user/haccTest/darshan-Part00000001-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.656780,0.000500,0.001900,1694922579.165377
12345,N/A,17209747,13,ec7,N/A,59370407479498209,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.640235,0.000582,0.003837,1694922579.165508
12345,N/A,17209747,13,ec7,/pscratch/user/haccTest/darshan-Part00000013-of-00000032.data,59370407479498209,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.640868,0.000557,0.004394,1694922579.166115
12345,N/A,17209747,26,ec14,N/A,76083676480676168,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.652974,0.000652,0.004339,1694922579.178779
12345,N/A,17209747,26,ec14,/pscratch/user/haccTest/darshan-Part00000026-of-00000032.data,76083676480676168,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.653677,0.000705,0.005044,1694922579.179535
12345,N/A,17209747,8,ec5,N/A,67131859381155301,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.656979,0.000631,0.003808,1694922579.181510
12345,N/A,17209747,8,ec5,/pscratch/user/haccTest/darshan-Part00000008-of-00000032.data,67131859381155301,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.657653,0.000600,0.004408,1694922579.182153
12345,N/A,17209747,6,ec4,N/A,92233720368547758,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.660478,0.000659,0.001922,1694922579.187021
12345,N/A,17209747,6,ec4,/pscratch/user/haccTest/darshan-Part00000006-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.661184,0.000583,0.002505,1694922579.187652
12345,N/A,17209747,29,ec15,N/A,83118260215343167,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.667294,0.000694,0.003841,1694922579.193484
12345,N/A,17209747,29,ec15,/pscratch/user/haccTest/darshan-Part00000029-of-00000032.data,83118260215343167,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.668086,0.000891,0.004732,1694922579.194474
12345,N/A,17209747,21,ec11,N/A,96713075720259540,POSIX,MOD,-1,-1,-1,1,close,-1,-1,-1,-1,-1,-1,-1,1.690788,0.000705,0.004094,1694922579.199862
12345,N/A,17209747,21,ec11,/pscratch/user/haccTest/darshan-Part00000021-of-00000032.data,96713075720259540,POSIX,MET,-1,-1,-1,2,open,-1,-1,-1,-1,-1,-1,-1,1.691589,0.000738,0.004832,1694922579.200697
