uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,start,dur,total,timestamp
12345,N/A,17210635,0,ec95,<STDIN>,92233720368547758,STDIO,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.000000,0.000000,0.000000,1694925717.190850
12345,N/A,17210635,0,ec95,<STDOUT>,92233720368547758,STDIO,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.000000,0.000000,0.000000,1694925717.190850
12345,N/A,17210635,0,ec95,<STDERR>,72382572414791935,STDIO,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.000000,0.000000,0.000000,1694925717.190850
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,1,ec95,/pscratch/user/haccTest/darshan-Part00000001-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.304162,0.001221,0.001221,1694925718.496449
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,0,ec95,/pscratch/user/haccTest/darshan-Part00000000-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.304490,0.002130,0.002130,1694925718.497470
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,27,ec842,/pscratch/user/haccTest/darshan-Part00000027-of-00000032.data,26172714036937621,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.302844,0.003680,0.003680,1694925718.498099
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,11,ec453,/pscratch/user/haccTest/darshan-Part00000011-of-00000032.data,59441928754130586,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.303713,0.002891,0.002891,1694925718.498119
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,3,ec96,/pscratch/user/haccTest/darshan-Part00000003-of-00000032.data,80416263407631450,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.304879,0.002827,0.002827,1694925718.498211
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,7,ec451,/pscratch/user/haccTest/darshan-Part00000007-of-00000032.data,56447587063848955,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.304690,0.002704,0.002704,1694925718.498270
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,20,ec785,/pscratch/user/haccTest/darshan-Part00000020-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.304407,0.002981,0.002981,1694925718.498355
12345,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17210635,31,ec844,/pscratch/user/haccTest/darshan-Part00000031-of-00000032.data,92233720368547758,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,1.303716,0.003048,0.003048,1694925718.498436
