uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,start,dur,total,timestamp
99066,N/A,17218965,0,ec1,<STDIN>,92233720368547758,STDIO,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,0.000000,0.000000,0.000000,1694979993.005845
99066,N/A,17218965,0,ec1,<STDOUT>,92233720368547758,STDIO,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,0.000000,0.000000,0.000000,1694979993.005845
99066,N/A,17218965,0,ec1,<STDERR>,72382572414791935,STDIO,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,0.000000,0.000000,0.000000,1694979993.005845
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,1,ec1,/pscratch/spwalto/haccTest/darshan-Part00000001-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.551421,0.001356,0.001356,1694979995.558412
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,27,ec14,/pscratch/spwalto/haccTest/darshan-Part00000027-of-00000032.data,26172714036937621,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.549693,0.003590,0.003590,1694979995.559626
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,17,ec9,/pscratch/spwalto/haccTest/darshan-Part00000017-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.550075,0.003531,0.003531,1694979995.559638
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,25,ec13,/pscratch/spwalto/haccTest/darshan-Part00000025-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.549257,0.003593,0.003593,1694979995.559683
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,29,ec15,/pscratch/spwalto/haccTest/darshan-Part00000029-of-00000032.data,83118260215343167,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.549635,0.003371,0.003371,1694979995.559775
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,9,ec5,/pscratch/spwalto/haccTest/darshan-Part00000009-of-00000032.data,41601901209895712,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.550083,0.003979,0.003979,1694979995.559918
99066,/projects/ovis/omar/redHat7.9_run/hacc-io/hacc_io,17218965,0,ec1,/pscratch/spwalto/haccTest/darshan-Part00000000-of-00000032.data,92233720368547758,POSIX,MET,18446744073709551,18446744073709551,18446744073709551,1,open,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,18446744073709551,2.552202,0.001981,0.001981,1694979995.560029
