timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,KReclaimable,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,FileHugePages,FilePmdMapped,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,Hugetlb,DirectMap4k,DirectMap2M,DirectMap1G
1743619781.001717,600960,21068470,0,131892240,128202720,127701788,0,236872,0,76768,794940,26004,707952,50764,86988,1048576,1048576,0,0,0,0,1683720,262396,99024,97948,677860,97948,579912,25184,11904,0,0,0,65946120,4107068,34359738367,495360,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619782.002204,600960,21068470,0,131892240,128180928,127684840,0,246212,0,76952,816028,26004,719892,50948,96136,1048576,1048576,0,0,0,0,1695660,266124,99024,98300,678284,98300,579984,25184,11952,0,0,0,65946120,4122380,34359738367,495360,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619783.001548,600960,21068470,0,131892240,128161740,127668308,0,251488,0,77224,834508,26004,733396,51220,101112,1048576,1048576,0,0,0,0,1709152,267096,99024,98368,678296,98368,579928,25168,11972,0,0,0,65946120,4129652,34359738367,495344,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619784.002004,600960,21068470,0,131892240,128138824,127655756,0,272128,0,77232,857728,26004,735928,51228,121800,1048576,1048576,0,0,4,0,1711724,267356,99024,98400,678320,98400,579920,25168,11988,0,0,0,65946120,4137060,34359738367,495344,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619785.001400,600960,21068470,0,131892240,128132676,127650972,0,274864,0,77592,862820,26036,738616,51556,124204,1048576,1048576,0,0,4,0,1714452,267872,99028,98400,678256,98400,579856,25184,12276,0,0,0,65946120,4144212,34359738367,495360,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619786.001851,600960,21068470,0,131892240,128059884,127589280,0,296552,0,78844,925880,26552,781076,52292,144804,1048576,1048576,0,0,0,0,1757324,279588,99244,99264,679784,99264,580520,25504,17388,0,0,0,65946120,4267572,34359738367,496032,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619787.002174,600960,21068470,0,131892240,127991608,127548780,0,352320,0,78844,991492,26552,791136,52292,200356,1048576,1048576,0,0,0,0,1767204,313640,99256,99264,679840,99264,580576,25520,21972,0,0,0,65946120,4267572,34359738367,496032,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619788.001686,600960,21068470,0,131892240,127973436,127537736,0,366692,0,78844,1009072,26552,794464,52292,214608,1048576,1048576,0,0,0,0,1770552,324460,99256,99264,679876,99264,580612,25520,22700,0,0,0,65946120,4267572,34359738367,496032,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619789.002047,600960,21068470,0,131892240,127945296,127521960,0,391268,0,78844,1034992,26552,795652,52292,239340,1048576,1048576,0,0,0,0,1771968,340792,99256,99264,679888,99264,580624,25520,24076,0,0,0,65946120,4267572,34359738367,496032,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
1743619790.011908,600960,21068470,0,131892240,127217244,126801964,0,482964,0,79908,1605500,26560,1351108,53348,254392,1048576,1048576,0,0,0,0,2251064,424412,175108,99264,684212,99264,584948,26416,35372,0,0,0,65946120,5147968,34359738367,497024,0,64640,0,1126400,0,0,0,0,0,0,0,0,2048,0,507152,36096000,99614720
