timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1694922540.007514,600005,17209746,0,131928928,121497896,123385948,0,2395684,0,4132888,2377892,4113356,32880,19532,2345012,1048576,1048576,0,0,12784,208,5160772,125108,34880,660124,75120,585004,22352,17588,0,0,0,65964464,5572584,34359738367,1235448,34291404044,17920,0,1107968,0,0,0,0,0,0,2048,230672,5963776,130023424
1694922540.007601,600015,17209746,0,131928928,119394184,121589292,0,3079876,0,4823236,3069624,4814264,422200,8972,2647424,1048576,1048576,0,0,7104,12224,5862160,355500,423116,923852,104404,819448,26144,19904,0,0,0,65964464,6260456,34359738367,1383336,34291036352,17920,4,0,0,0,0,0,0,0,2048,797968,79845376,55574528
1694922540.009104,600009,17209746,0,131928928,121182836,123417832,0,2746692,0,4081824,2728368,4064348,32848,17476,2695520,1048576,1048576,0,0,13140,10864,5112680,116728,33364,685948,70984,614964,19632,16156,0,0,0,65964464,5585100,34359738367,1227232,34291390116,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922540.009145,600008,17209746,0,131928928,121175800,123318676,0,2654624,0,4068376,2636464,4050912,32860,17464,2603604,1048576,1048576,0,0,5624,2592,5099292,116668,33364,687972,71560,616412,19328,16124,0,0,0,65964464,5587044,34359738367,1227232,34291246696,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694922540.009153,600003,17209746,0,131928928,121321576,123193112,0,2373532,0,4170844,2354524,4153448,32864,17396,2321660,1048576,1048576,0,0,6600,5920,5202248,149584,33376,768216,93032,675184,22000,16968,0,0,0,65964464,5678708,34359738367,1260096,34291323116,17920,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1694922540.010406,600011,17209746,0,131928928,119451688,121406584,0,2701424,0,5123080,2686096,5117228,276808,5852,2409288,1048576,1048576,0,0,8176,5456,6160004,376840,284656,916660,108704,807956,31568,22728,0,0,0,65964464,3485424,34359738367,1391552,34290955560,18880,0,0,0,0,0,0,0,0,2048,990480,67069952,68157440
1694922540.013902,600010,17209746,0,131928928,121144044,123150508,0,2520052,0,4153356,2500508,4135332,32364,18024,2468144,1048576,1048576,0,0,6600,4704,5183164,127400,33484,697128,67416,629712,19696,17108,0,0,0,65964464,5605288,34359738367,1235448,34291181964,17920,0,1107968,0,0,0,0,0,0,2048,210192,4935680,131072000
1694922541.001492,600009,17209746,0,131928928,119714512,123131828,0,3925828,0,4390820,3728764,4194384,32844,196436,3695920,1048576,1048576,0,0,6364,3600,5242024,116728,33364,846252,76904,769348,19648,16156,0,0,0,65964464,7416508,34359738367,1227232,34291390116,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922541.001630,600008,17209746,0,131928928,119643968,123061032,0,3925792,0,4304288,3765560,4144164,32856,160124,3732704,1048576,1048576,0,0,6652,1632,5193292,116668,33364,858860,77776,781084,19344,16124,0,0,0,65964464,9298036,34359738367,1227232,34291246580,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694922541.001714,600002,17209746,0,131928928,117612788,120389960,0,3700820,0,5556552,3692120,5548288,518004,8264,3174116,1048576,1048576,0,0,3780,0,6596448,285524,518688,1327636,216428,1111208,28384,21156,0,0,0,65964464,6927532,34359738367,1399768,34291039736,18880,0,0,0,0,0,0,0,0,2048,1099024,116244480,18874368
