timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1694922480.008680,600003,17209742,0,131928928,120346368,123081404,0,3234172,0,4171140,3215744,4153708,32868,17432,3182876,1048576,1048576,0,0,51816,15792,5202064,149864,33380,885740,97560,788180,21968,17064,0,0,0,65964464,5677256,34359738367,1260096,34291323480,17920,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1694922480.011856,600011,17209742,0,131928928,117902192,121259084,0,4097792,0,5098052,4081176,5088704,276804,9348,3804372,1048576,1048576,0,0,14192,9216,6131568,375884,283900,1103776,114448,989328,27520,20372,0,0,0,65964464,3458616,34359738367,1391552,34290955560,18880,0,0,0,0,0,0,0,0,2048,990480,67069952,68157440
1694922480.011927,600015,17209742,0,131928928,118726072,121504580,0,3661108,0,4823244,3652964,4814248,422200,8996,3230764,1048576,1048576,0,0,41064,8592,5862156,355500,423116,1010492,107900,902592,26048,19904,0,0,0,65964464,6262272,34359738367,1383336,34291036368,17920,4,0,0,0,0,0,0,0,2048,797968,79845376,55574528
1694922480.012426,600009,17209742,0,131928928,119497236,122913948,0,3925196,0,4824172,3512236,4411040,32848,413132,3479388,1048576,1048576,0,0,616504,7200,5458596,116728,33364,848892,76608,772284,19616,16908,0,0,0,65964464,7417048,34359738367,1227232,34291392916,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922480.013453,600005,17209742,0,131928928,120265800,123250636,0,3488340,0,4133392,3468548,4111340,32880,22052,3435668,1048576,1048576,0,0,1129504,9984,5161524,128868,34128,808656,81216,727440,22352,21348,0,0,0,65964464,5572024,34359738367,1235448,34291405560,17920,0,1107968,0,0,0,0,0,0,2048,230672,5963776,130023424
1694922480.014296,600010,17209742,0,131928928,118392536,121809068,0,3926560,0,6515520,2702100,5292072,32368,1223448,2669732,1048576,1048576,0,0,3508,0,6339308,127420,33484,883272,73528,809744,19648,19216,0,0,0,65964464,9318284,34359738367,1235448,34291181964,17920,0,1107968,0,0,0,0,0,0,2048,210192,4935680,131072000
1694922480.014678,600008,17209742,0,131928928,118300464,121717612,0,3925912,0,6989648,2423012,5486844,32864,1502804,2390148,1048576,1048576,0,0,5740,4512,6535608,116664,33364,857048,77696,779352,19328,18380,0,0,0,65964464,9297624,34359738367,1227232,34291248336,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694922481.001623,600010,17209742,0,131928928,115831420,119248248,0,3926968,0,11624348,147804,7846344,32364,3778004,115440,1048576,1048576,0,0,2672,352,8894088,127420,33484,885384,73592,811792,19664,23948,0,0,0,65964464,9318284,34359738367,1235448,34291181964,17920,0,1107968,0,0,0,0,0,0,2048,210192,4935680,131072000
1694922481.001807,600016,17209742,0,131928928,114831132,118257960,0,4430824,0,11606320,929544,8105192,537124,3501128,392420,1048576,1048576,0,0,3924,0,9153588,217684,537828,970576,96024,874552,22432,24352,0,0,0,65964464,9930572,34359738367,1276528,34291212348,18880,0,0,0,0,0,0,0,0,2048,918800,40927232,94371840
1694922481.001813,600013,17209742,0,131928928,115686632,119111968,0,4340904,0,10126464,1577808,7364144,446848,2762320,1130960,1048576,1048576,0,0,2736,0,8412736,241588,447588,973516,92176,881340,23360,23620,0,0,0,65964464,9819620,34359738367,1243664,34291236176,17920,0,0,0,0,0,0,0,0,2048,990480,46098432,89128960
