timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1694925790.001967,600843,17210641,0,131928928,127150452,126808344,0,186160,0,669428,167480,652328,149352,17100,18128,1048576,1048576,0,0,0,0,1697224,186420,151512,494328,82288,412040,19696,11184,0,0,0,65964464,1921396,34359738367,1243648,34291174644,17920,0,0,0,0,0,0,0,0,2048,937232,49297408,85983232
1694925790.002349,600844,17210641,0,131928928,127161580,126817856,0,88044,0,696252,69868,677480,52284,18772,17584,1048576,1048576,0,0,0,0,1724844,187572,53132,479440,77928,401512,20928,9440,0,0,0,65964464,1862772,34359738367,1309376,34291153624,17920,0,0,0,0,0,0,0,0,2048,679184,52701184,82837504
1694925790.006072,600095,17210641,0,131928928,127436220,127129016,0,123272,0,470496,103624,453456,23120,17040,80504,1048576,1048576,0,0,0,0,1501428,123812,25040,553172,89784,463388,19296,7852,0,0,0,65964464,1743168,34359738367,1243648,34291194340,17920,0,1107968,0,0,0,0,0,0,2048,302352,22669312,113246208
1694925790.006666,600782,17210641,0,131928928,127029044,126686336,0,88896,0,811848,69948,793556,52376,18292,17572,1048576,1048576,0,0,0,0,1842300,187640,53464,475728,80304,395424,23472,9904,0,0,0,65964464,1904768,34359738367,1309376,34291129328,17920,0,0,0,0,0,0,0,0,2048,691472,26474496,109051904
1694925790.006966,600783,17210641,0,131928928,127035348,126694684,0,89468,0,834356,69456,816220,51932,18136,17524,1048576,1048576,0,0,0,0,1863996,181116,53480,465516,84744,380772,23104,9656,0,0,0,65964464,1909368,34359738367,1301160,34291191268,17920,0,0,0,0,0,0,0,0,2048,822544,74577920,60817408
1694925790.007532,600097,17210641,0,131928928,126347036,126417256,0,89432,0,1468272,70912,945356,53124,522916,17788,1048576,1048576,0,0,0,0,1993572,138284,53512,499992,86016,413976,21360,9476,0,0,0,65964464,1870760,34359738367,1260080,34291179752,17920,0,0,0,0,0,0,0,0,2048,916752,69240832,66060288
1694925791.001353,600452,17210641,0,131928928,126759332,126449292,0,308416,0,834676,287632,816220,206932,18456,80700,1048576,1048576,0,0,0,0,1863172,159572,209260,518656,82496,436160,21648,10484,0,0,0,65964464,2061568,34359738367,1243648,34291210736,17920,0,0,0,0,0,0,0,0,2048,970000,32487424,102760448
1694925791.001512,600781,17210641,0,131928928,127023784,126707556,0,144240,0,786636,124432,768004,52468,18632,71964,1048576,1048576,0,0,0,0,1816180,196260,53360,465536,78680,386856,21984,10236,0,0,0,65964464,1914420,34359738367,1317592,34291155008,17920,0,0,0,0,0,0,0,0,2048,883984,43059200,92274688
1694925791.001557,600841,17210641,0,131928928,127053724,126738840,0,151848,0,690956,131956,672836,52184,18120,79772,1048576,1048576,0,0,0,0,1720152,138644,53188,503352,74072,429280,20224,9296,0,0,0,65964464,1852392,34359738367,1260080,34291217000,17920,0,0,0,0,0,0,0,0,2048,787728,56786944,78643200
1694925791.001590,600844,17210641,0,131928928,127113440,126791812,0,135552,0,698160,115444,680052,52524,18108,62920,1048576,1048576,0,0,0,0,1728516,187884,53132,478872,77448,401424,20944,9892,0,0,0,65964464,1873488,34359738367,1309376,34291153624,17920,0,0,0,0,0,0,0,0,2048,679184,52701184,82837504
