timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1694922170.015408,600001,17209722,0,131928928,126597460,126296776,0,261604,0,684744,251168,677168,180000,7576,71168,1048576,1048576,0,0,0,0,1725360,276612,180668,674104,121624,552480,27184,12192,0,0,0,65964464,2164508,34359738367,1391536,34291029324,17920,0,1118208,0,0,0,0,0,0,2048,322832,35231744,100663296
1694922170.017280,600014,17209722,0,131928928,126554092,126209588,0,531528,0,820172,512280,801940,495472,18232,16808,1048576,1048576,0,0,0,0,1850064,151200,496420,515144,77536,437608,23264,9564,0,0,0,65964464,2338172,34359738367,1235432,34291213984,18880,0,0,0,0,0,0,0,0,2048,998672,55527424,79691776
1694922170.017834,600012,17209722,0,131928928,125317356,124977056,0,473136,0,1764284,465592,1756844,454996,7440,10596,1048576,1048576,0,0,0,0,2805188,252176,455764,666576,102968,563608,26656,13012,0,0,0,65964464,3125032,34359738367,1391536,34291051328,17920,0,0,0,0,0,0,0,0,2048,939280,47198208,88080384
1694922170.017963,600006,17209722,0,131928928,125687520,125352460,0,441476,0,1469616,434668,1464332,405512,5284,29156,1048576,1048576,0,0,0,0,2510932,287404,406792,635468,97044,538424,28320,11980,0,0,0,65964464,0,34359738367,1391536,34291012300,18880,0,0,0,0,0,0,0,0,2048,1334544,109717504,25165824
1694922170.018041,600007,17209722,0,131928928,128042228,127689400,0,59724,0,263252,43284,247096,24336,16156,18948,1048576,1048576,0,0,0,0,1293944,104116,24808,370548,60976,309572,18928,7148,0,0,0,65964464,1607908,34359738367,1227216,34291244308,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922170.018176,600016,17209722,0,131928928,126434384,126093940,0,565276,0,868324,541740,845608,528228,22716,13512,1048576,1048576,0,0,0,0,1892492,205104,529236,519416,84616,434800,22128,9640,0,0,0,65964464,2354560,34359738367,1276512,34291212348,18880,0,0,0,0,0,0,0,0,2048,918800,40927232,94371840
1694922170.018826,600004,17209722,0,131928928,125648608,125307620,0,439560,0,1432952,432372,1426944,421900,6008,10472,1048576,1048576,0,0,0,0,2475416,256960,423000,693268,103152,590116,27600,11812,0,0,0,65964464,0,34359738367,1395956,34290194216,18880,0,0,0,0,0,0,0,0,2048,976144,72327168,62914560
1694922171.001117,600001,17209722,0,131928928,125795336,125501408,0,828968,0,758956,815936,748784,735204,10172,80732,1048592,1048592,0,0,12,0,1800820,834964,736544,674712,122976,551736,31616,33828,0,0,0,65964464,8029228,34359738367,1391824,34291029036,17920,0,1118208,0,0,0,0,0,0,2048,322832,35231744,100663296
1694922171.001262,600007,17209722,0,131928928,128032060,127684332,0,70504,0,262532,54144,246576,24352,15956,29792,1048576,1048576,0,0,0,0,1294696,104116,24808,370080,60528,309552,18928,7148,0,0,0,65964464,1608528,34359738367,1227216,34291244192,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922171.001421,600016,17209722,0,131928928,126426300,126090140,0,573548,0,868324,550308,845608,528228,22716,22080,1048576,1048576,0,0,0,0,1892492,205104,529236,519416,84616,434800,22128,9640,0,0,0,65964464,2354692,34359738367,1276512,34291212348,18880,0,0,0,0,0,0,0,0,2048,918800,40927232,94371840
1694922171.001491,600010,17209722,0,131928928,127728344,127381196,0,70532,0,320232,53008,303616,23800,16616,29208,1048576,1048576,0,0,0,0,1351128,114920,24916,420412,61464,358948,19392,7980,0,0,0,65964464,1737260,34359738367,1235432,34291181964,17920,0,1107968,0,0,0,0,0,0,2048,210192,4935680,131072000
1694922171.001801,600003,17209722,0,131928928,127765504,127429568,0,69840,0,337716,52072,321500,24284,16216,27788,1048576,1048576,0,0,0,0,1370052,138052,24812,498748,85856,412892,21792,7568,0,0,0,65964464,1807240,34359738367,1260080,34291325716,17920,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1694922171.001840,600014,17209722,0,131928928,126542808,126203596,0,542056,0,819668,522864,801436,495472,18232,27392,1048576,1048576,0,0,0,0,1849312,151200,496420,515144,77536,437608,23264,9564,0,0,0,65964464,2338184,34359738367,1235432,34291213984,18880,0,0,0,0,0,0,0,0,2048,998672,55527424,79691776
1694922171.001921,600005,17209722,0,131928928,127964660,127617828,0,68956,0,293932,51920,277692,24316,16240,27604,1048576,1048576,0,0,0,0,1326024,112508,24808,381760,64224,317536,19472,7564,0,0,0,65964464,1702420,34359738367,1235432,34291409524,17920,0,1107968,0,0,0,0,0,0,2048,230672,5963776,130023424
1694922171.001990,600011,17209722,0,131928928,125968420,125632712,0,303804,0,1291160,288456,1283548,268100,7612,20356,1048576,1048576,0,0,0,0,2323160,361064,275320,668416,102352,566064,27392,12568,0,0,0,65964464,0,34359738367,1391536,34290955560,18880,0,0,0,0,0,0,0,0,2048,990480,67069952,68157440
1694922171.002038,600013,17209722,0,131928928,126568568,126230548,0,486244,0,856704,467268,838668,438268,18036,29000,1048576,1048576,0,0,0,0,1886516,229016,438996,508560,78504,430056,23136,9792,0,0,0,65964464,2242428,34359738367,1243648,34291236176,17920,0,0,0,0,0,0,0,0,2048,990480,46098432,89128960
1694922171.002050,600009,17209722,0,131928928,128037292,127689064,0,67996,0,248932,51664,232640,24268,16292,27396,1048576,1048576,0,0,0,0,1279936,104912,24796,370116,61592,308524,19472,6660,0,0,0,65964464,1717796,34359738367,1227216,34291401532,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922171.002095,600008,17209722,0,131928928,127928856,127580628,0,68220,0,235232,51964,219192,24296,16040,27668,1048576,1048576,0,0,0,0,1267268,104096,24796,381368,61416,319952,19168,7380,0,0,0,65964464,1718404,34359738367,1227216,34291256024,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694922171.002152,600002,17209722,0,131928928,124977444,124692032,0,531216,0,1747432,524556,1741192,509504,6240,15052,1048576,1048576,0,0,0,0,2789092,270320,510180,967032,209488,757544,28272,13228,0,0,0,65964464,3131624,34359738367,1399752,34291039736,18880,0,0,0,0,0,0,0,0,2048,1099024,116244480,18874368
1694922171.002156,600006,17209722,0,131928928,125674756,125345444,0,453260,0,1469376,446488,1464024,405872,5352,40616,1048576,1048576,0,0,0,0,2511688,288156,406792,635552,97012,538540,28352,11988,0,0,0,65964464,0,34359738367,1391536,34291012300,18880,0,0,0,0,0,0,0,0,2048,1334544,109717504,25165824
