timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1694979980.016587,600011,17218965,0,131928928,125959152,125618768,0,299572,0,1292852,292012,1285004,282908,7848,9104,1048576,1048576,0,0,0,0,2331712,248064,283520,676424,104016,572408,27088,11336,0,0,0,65964464,0,34359738367,1391536,34290955560,18880,0,0,0,0,0,0,0,0,2048,990480,67069952,68157440
1694979980.017126,600015,17218965,0,131928928,126211084,125869084,0,431232,0,947428,423152,940768,413372,6660,9780,1048576,1048576,0,0,0,0,1987540,344348,414520,649280,101296,547984,25584,11244,0,0,0,65964464,2347864,34359738367,1383320,34291140876,17920,4,0,0,0,0,0,0,0,2048,797968,79845376,55574528
1694979980.018107,600005,17218965,0,131928928,127933244,127579828,0,59856,0,314132,43244,297704,24204,16428,19040,1048576,1048576,0,0,0,0,1344668,112656,24816,388756,59432,329324,19872,7612,0,0,0,65964464,1710836,34359738367,1235432,34291231072,17920,0,1107968,0,0,0,0,0,0,2048,230672,5963776,130023424
1694979980.019093,600009,17218965,0,131928928,127999152,127642800,0,59716,0,274888,42016,258416,24156,16472,17860,1048576,1048576,0,0,0,0,1305848,104332,24808,376796,54696,322100,19280,6708,0,0,0,65964464,1722792,34359738367,1227216,34291286292,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694979980.019214,600008,17218965,0,131928928,127897532,127544304,0,59984,0,256480,43344,240444,24204,16036,19140,1048576,1048576,0,0,0,0,1288424,104240,24804,392736,59952,332784,19072,7440,0,0,0,65964464,1724116,34359738367,1227216,34291261312,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694979980.019383,600010,17218965,0,131928928,127580468,127230768,0,60504,0,324704,42800,307292,23692,17412,19108,1048576,1048576,0,0,0,0,1352616,117272,24920,469360,65664,403696,19408,9460,0,0,0,65964464,1740408,34359738367,1235432,34291181964,17920,0,1107968,0,0,0,0,0,0,2048,210192,4935680,131072000
1694979981.001272,600005,17218965,0,131928928,127933244,127579828,0,59856,0,314132,43244,297704,24204,16428,19040,1048576,1048576,0,0,0,0,1344668,112656,24816,388756,59432,329324,19872,7612,0,0,0,65964464,1710836,34359738367,1235432,34291231072,17920,0,1107968,0,0,0,0,0,0,2048,230672,5963776,130023424
1694979981.001384,600009,17218965,0,131928928,127999152,127642800,0,59716,0,274888,42016,258416,24156,16472,17860,1048576,1048576,0,0,0,0,1305848,104332,24808,376796,54696,322100,19280,6708,0,0,0,65964464,1722792,34359738367,1227216,34291286176,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694979981.001421,600001,17218965,0,131928928,117078484,116842616,0,2433236,0,6049504,2411864,6041036,2335112,8468,76752,1048576,1048576,0,0,0,0,7090452,2436656,2347236,1293516,237216,1056300,79792,564340,0,0,0,65964464,153311320,34359738367,1395440,34291029776,17920,0,1118208,0,0,0,0,0,0,2048,322832,35231744,100663296
1694979981.001475,600008,17218965,0,131928928,127897516,127544288,0,59984,0,256480,43344,240444,24204,16036,19140,1048576,1048576,0,0,0,0,1288424,104240,24804,392736,59952,332784,19088,7440,0,0,0,65964464,1724116,34359738367,1227216,34291261312,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694979981.001514,600015,17218965,0,131928928,126212092,125870124,0,431028,0,946316,422796,939236,413372,7080,9424,1048576,1048576,0,0,0,0,1986668,343948,414520,649216,101296,547920,25648,11080,0,0,0,65964464,2347864,34359738367,1383320,34291140760,17920,4,0,0,0,0,0,0,0,2048,797968,79845376,55574528
