timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1694922870.001685,600003,17209771,0,131928928,126678080,126382760,0,689432,0,435844,669672,416680,579988,19164,89684,1048592,1048592,0,0,20,0,1464288,696096,580584,560376,102248,458128,40384,31332,0,0,0,65964464,7677144,34359738367,1260368,34291384040,17920,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1694922870.001825,600008,17209771,0,131928928,127827344,127523360,0,156904,0,243368,138528,226096,24360,17272,114168,1048576,1048576,0,0,0,0,1275380,106596,24860,382896,62176,320720,19232,8216,0,0,0,65964464,1744868,34359738367,1227216,34291236108,17920,0,1107968,0,0,0,0,0,0,2048,242960,4902912,131072000
1694922870.015140,600014,17209771,0,131928928,126361436,126064868,0,638620,0,877208,615980,858636,503456,18572,112524,1048576,1048576,0,0,0,0,1907456,161744,504692,515944,77352,438592,23264,9624,0,0,0,65964464,2429816,34359738367,1235448,34291213984,18880,0,0,0,0,0,0,0,0,2048,998672,55527424,79691776
1694922870.016728,600016,17209771,0,131928928,126253756,125960224,0,669224,0,926896,644928,903800,536372,23096,108556,1048576,1048576,0,0,0,0,1952392,215660,537508,519160,83016,436144,22400,10392,0,0,0,65964464,2441236,34359738367,1276528,34291212348,18880,0,0,0,0,0,0,0,0,2048,918800,40927232,94371840
1694922870.016820,600006,17209771,0,131928928,125504572,125212516,0,533632,0,1529744,524476,1523380,414224,6364,110252,1048576,1048576,0,0,0,0,2571460,300932,414880,641132,100876,540256,28496,13096,0,0,0,65964464,0,34359738367,1391552,34291012300,18880,0,0,0,0,0,0,0,0,2048,1334544,109717504,25165824
1694922870.016830,600004,17209771,0,131928928,125544868,125251088,0,534960,0,1441828,526540,1433688,422320,8140,104220,1048576,1048576,0,0,0,0,2481916,262384,423092,692868,101688,591180,27648,12784,0,0,0,65964464,0,34359738367,1395956,34290194216,18880,0,0,0,0,0,0,0,0,2048,976144,72327168,62914560
1694922870.017114,600018,17209771,0,131928928,126140324,125859568,0,649112,0,909928,632804,895644,521060,14284,111744,1048576,1048576,0,0,0,0,1944240,228688,523008,653052,114192,538860,23744,9256,0,0,0,65964464,2471672,34359738367,1260096,34291189640,18880,0,0,0,0,0,0,0,0,2048,959760,66052096,69206016
1694922870.017629,600012,17209771,0,131928928,125132048,124841664,0,582004,0,1823384,570500,1815372,462888,8012,107612,1048576,1048576,0,0,0,0,2865272,263476,464036,670316,105216,565100,26672,13216,0,0,0,65964464,3215016,34359738367,1391552,34291051328,17920,0,0,0,0,0,0,0,0,2048,939280,47198208,88080384
1694922870.017850,600007,17209771,0,131928928,127851776,127547552,0,165208,0,323056,148232,306180,32912,16876,115320,1048576,1048576,0,0,0,0,1355048,116324,33372,370252,61088,309164,19136,8352,0,0,0,65964464,1699836,34359738367,1227232,34291230292,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922871.000932,600009,17209771,0,131928928,127856148,127553420,0,165316,0,308340,147064,291300,32412,17040,114652,1048576,1048576,0,0,0,0,1338832,115136,33132,373836,64584,309252,19392,8444,0,0,0,65964464,1804732,34359738367,1227232,34291379744,17920,0,1107968,0,0,0,0,0,0,2048,230672,7012352,128974848
1694922871.001617,600015,17209771,0,131928928,125998620,125704904,0,539268,0,1051104,529500,1042276,422164,8828,107336,1048576,1048576,0,0,0,0,2090416,355088,423088,638084,98132,539952,25984,12428,0,0,0,65964464,2482648,34359738367,1383336,34291035956,17920,4,0,0,0,0,0,0,0,2048,797968,79845376,55574528
1694922871.001679,600003,17209771,0,131928928,126701532,126406212,0,689432,0,433540,669668,414376,579984,19164,89684,1048592,1048592,0,0,20,0,1463252,695988,580584,563016,102248,460768,49632,32152,0,0,0,65964464,7677424,34359738367,1260368,34291384040,17920,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
