timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1713473241.001592,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473241.001719,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,477181504208,554604236652,0,0,767152,796324,796313,40608,97963277,0,90194881,7860,13300,1339,125219,0,1761936,0,30,12123,208,1168,518,28363,414,21601,48229,0,463120,447345,0,0,21291773
1713473242.002045,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473242.002122,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508857040,554604346193,0,0,767188,796468,796466,40608,97963277,0,90199489,7860,13300,1339,125219,0,1762008,0,30,12159,208,1168,518,28400,414,21603,48266,0,463120,447345,0,0,21292723
1713473243.000771,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473243.000917,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473244.001476,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473244.001569,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473245.001973,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473245.002089,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473246.001268,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473246.001355,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473247.001927,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473247.002018,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473248.001371,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473248.001464,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473249.001772,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
1713473249.001964,600021,19040551,0,pscratch,pscratch-ffff970846fbe000,0,0,496508970324,554605783904,0,0,767263,796546,796546,40608,97963277,0,90199494,7860,13302,1340,125219,0,1762048,0,30,12159,208,1168,518,28403,414,21603,48269,0,463120,447345,0,0,21293109
1713473250.001489,600021,19040551,0,nscratch,nscratch-ffff970845794800,0,0,698576403100,365558321827,0,0,128483,3641029,3641029,78668,4709882,0,143735474,324,119420,255280,10302,0,18745777,0,0,392882,128,22002,19267,425850,19155,1743,547452,507,126976,30097,407,0,5727088135
