# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 99066
# jobid: 19040582
# start_time: 1713473476
# start_time_asci: Thu Apr 18 14:51:16 2024
# end_time: 1713473480
# end_time_asci: Thu Apr 18 14:51:20 2024
# nprocs: 36
# run time: 4.5939
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 156 bytes (compressed)
# record table: 2086 bytes (compressed)
# POSIX module: 5470 bytes (compressed), ver=4
# LUSTRE module: 1354 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 93020 bytes (compressed), ver=1
# HEATMAP module: 5503 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 15866050084617259568, file_name: /pscratch/spwalto/iorTest/darshan.00000000
# DXT, rank: 0, hostname: ec20
# DXT, write_count: 128, read_count: 128
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write      126       528482304         4194304      1.5016      1.5080
 X_POSIX       0  write      127       532676608         4194304      1.5081      1.5145
 X_POSIX       0   read        0               0         4194304      4.1133      4.1169
 X_POSIX       0   read        1         4194304         4194304      4.1170      4.1201
 X_POSIX       0   read        2         8388608         4194304      4.1202      4.1233
 X_POSIX       0   read        3        12582912         4194304      4.1234      4.1267
 X_POSIX       0   read        4        16777216         4194304      4.1268      4.1299
 X_POSIX       0   read        5        20971520         4194304      4.1300      4.1332
 X_POSIX       0   read        6        25165824         4194304      4.1333      4.1367
 X_POSIX       0   read        7        29360128         4194304      4.1368      4.1401
 X_POSIX       0   read        8        33554432         4194304      4.1402      4.1437
 X_POSIX       0   read        9        37748736         4194304      4.1437      4.1472
 X_POSIX       0   read       10        41943040         4194304      4.1473      4.1507
 X_POSIX       0   read       11        46137344         4194304      4.1508      4.1542
 X_POSIX       0   read       12        50331648         4194304      4.1543      4.1579
 X_POSIX       0   read       13        54525952         4194304      4.1580      4.1616
 X_POSIX       0   read       14        58720256         4194304      4.1617      4.1652
 X_POSIX       0   read       15        62914560         4194304      4.1653      4.1688
 X_POSIX       0   read       16        67108864         4194304      4.1689      4.1725
 X_POSIX       0   read       17        71303168         4194304      4.1725      4.1761
 X_POSIX       0   read       18        75497472         4194304      4.1762      4.1798
 X_POSIX       0   read       19        79691776         4194304      4.1799      4.1836
 X_POSIX       0   read       20        83886080         4194304      4.1837      4.1874
 X_POSIX       0   read       21        88080384         4194304      4.1875      4.1910
 X_POSIX       0   read       22        92274688         4194304      4.1911      4.1948
 X_POSIX       0   read       23        96468992         4194304      4.1949      4.1986
 X_POSIX       0   read       24       100663296         4194304      4.1987      4.2022
 X_POSIX       0   read       25       104857600         4194304      4.2023      4.2060
 X_POSIX       0   read       26       109051904         4194304      4.2061      4.2098
 X_POSIX       0   read       27       113246208         4194304      4.2099      4.2136
 X_POSIX       0   read       28       117440512         4194304      4.2137      4.2173
 X_POSIX       0   read       29       121634816         4194304      4.2173      4.2210
 X_POSIX       0   read       30       125829120         4194304      4.2211      4.2247
 X_POSIX       0   read       31       130023424         4194304      4.2248      4.2284
 X_POSIX       0   read       32       134217728         4194304      4.2285      4.2322
 X_POSIX       0   read       33       138412032         4194304      4.2322      4.2359
 X_POSIX       0   read       34       142606336         4194304      4.2360      4.2396
 X_POSIX       0   read       35       146800640         4194304      4.2397      4.2433
 X_POSIX       0   read       36       150994944         4194304      4.2433      4.2471
 X_POSIX       0   read       37       155189248         4194304      4.2472      4.2508
 X_POSIX       0   read       38       159383552         4194304      4.2509      4.2545
 X_POSIX       0   read       39       163577856         4194304      4.2546      4.2582
 X_POSIX       0   read       40       167772160         4194304      4.2583      4.2618
 X_POSIX       0   read       41       171966464         4194304      4.2619      4.2655
 X_POSIX       0   read       42       176160768         4194304      4.2656      4.2691
 X_POSIX       0   read       43       180355072         4194304      4.2692      4.2728
 X_POSIX       0   read       44       184549376         4194304      4.2729      4.2764
 X_POSIX       0   read       45       188743680         4194304      4.2765      4.2802
 X_POSIX       0   read       46       192937984         4194304      4.2803      4.2838
 X_POSIX       0   read       47       197132288         4194304      4.2839      4.2874
 X_POSIX       0   read       48       201326592         4194304      4.2875      4.2912
 X_POSIX       0   read       49       205520896         4194304      4.2913      4.2948
 X_POSIX       0   read       50       209715200         4194304      4.2948      4.2986
 X_POSIX       0   read       51       213909504         4194304      4.2987      4.3022
 X_POSIX       0   read       52       218103808         4194304      4.3022      4.3059
 X_POSIX       0   read       53       222298112         4194304      4.3059      4.3095
 X_POSIX       0   read       54       226492416         4194304      4.3096      4.3131
 X_POSIX       0   read       55       230686720         4194304      4.3132      4.3167
 X_POSIX       0   read       56       234881024         4194304      4.3167      4.3202
 X_POSIX       0   read       57       239075328         4194304      4.3203      4.3238
 X_POSIX       0   read       58       243269632         4194304      4.3239      4.3274
 X_POSIX       0   read       59       247463936         4194304      4.3275      4.3310
 X_POSIX       0   read       60       251658240         4194304      4.3311      4.3346
 X_POSIX       0   read       61       255852544         4194304      4.3347      4.3382
 X_POSIX       0   read       62       260046848         4194304      4.3383      4.3418
 X_POSIX       0   read       63       264241152         4194304      4.3419      4.3454
 X_POSIX       0   read       64       268435456         4194304      4.3455      4.3490
 X_POSIX       0   read       65       272629760         4194304      4.3491      4.3525
 X_POSIX       0   read       66       276824064         4194304      4.3526      4.3562
 X_POSIX       0   read       67       281018368         4194304      4.3562      4.3598
 X_POSIX       0   read       68       285212672         4194304      4.3599      4.3634
 X_POSIX       0   read       69       289406976         4194304      4.3635      4.3670
 X_POSIX       0   read       70       293601280         4194304      4.3671      4.3705
