timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1694923010.001208,600012,17209778,0,pscratch,pscratch-ffff965bd8e1d800,0,0,4159962789518,3230734107679,0,0,1776788,10962709,10962707,636894,222785849,77695,823388717,6480,295281,52464,180995,0,21730789,0,0,136665,4252,28329,20947,312264,60863,11338,576767,12,605033,578888,13,228793,7480693512
1694923010.002135,600018,17209778,0,nscratch,nscratch-ffff887935cf5000,0,0,365112682417,162859253870,0,0,32261,760676,760676,2166,1516600,0,92611302,6,7343,22667,144372,0,2514003,0,174,75803,9,27680,157,155058,48679,974,292116,36,180673,155184,39,166913,71931298
1694923010.002236,600018,17209778,0,pscratch,pscratch-ffff887710149800,0,0,4335960024150,2764610295519,0,0,1114755,8209574,8209572,549930,168262902,162802,925261397,14757,246903,36366,180802,0,23062016,0,0,256443,3828,19666,15777,341747,41657,17889,650211,412,215465,190825,425,214154,6725749262
1694923011.000456,600015,17209778,0,nscratch,nscratch-ffff94a7e51e7000,0,0,158539650463,134336579775,0,0,27957,312887,312887,488,424257,0,37937382,0,470,189,108434,0,588320,0,0,565,21,1029,2,17065,28,680,25552,84,137065,117768,91,108609,2349891
1694923011.000571,600015,17209778,0,pscratch,pscratch-ffff949ad8967800,0,0,5151986195718,3032123323022,0,0,1268295,7964926,7964924,731440,245080327,47386,1122471553,9061,288750,32938,168982,0,30475689,0,0,354803,2702,17030,11286,434012,34533,15223,684705,4,203907,178461,5,199159,8448118465
1694923011.000734,600011,17209778,0,nscratch,nscratch-ffff97cc19374800,0,0,134086973301,109175359578,0,0,12529,151994,151994,208,119647,0,45095974,0,379,28,37953,0,308513,0,0,2977,3,46,13,9684,4,404,19631,12,53088,39322,13,37979,1899882
1694923011.000868,600011,17209778,0,pscratch,pscratch-ffff97cc192f3800,0,0,5446010493744,3428451041639,0,0,1692724,11283376,11283374,1012760,231222352,213894,1171184128,13666,429698,55402,175459,0,44899716,0,0,440182,4202,27812,20454,590203,61645,18998,901200,19,244002,214683,21,226138,13518953119
1694923011.000954,600005,17209778,0,nscratch,nscratch-ffff9d2e3a5fd000,0,0,2705253616,140868,0,0,5554,11136,11136,0,0,0,3727,0,510,0,2,0,6066,0,0,0,0,1,0,4,1,68,122,0,7,4,0,2,158951
1694923011.001079,600005,17209778,0,pscratch,pscratch-ffff9d2e3ada2000,0,0,239505606198,255787832257,0,0,2647,10679,10677,936,5972915,0,41832404,0,176,34,430,0,30970,0,0,488,52,5,0,3932,5,116,4937,12,1062,493,13,462,254001
1694923011.001218,600012,17209778,0,nscratch,nscratch-ffff965bd8e1f000,0,0,209854313301,159385141696,0,0,16752,376168,376168,852,702557,0,46876953,6,2729,223,144361,0,1197498,0,174,11434,6,243,312,12274,62,1054,141711,24,179556,154006,26,144580,8065820
1694923011.001321,600012,17209778,0,pscratch,pscratch-ffff965bd8e1d800,0,0,4159962789518,3232334107679,0,0,1776788,10962709,10962707,636894,222785849,77695,823388721,6480,295281,52464,180995,0,21730789,0,0,136665,4252,28329,20947,312264,60863,11338,576767,12,605033,578888,13,228793,7480693512
1694923011.001372,600008,17209778,0,nscratch,nscratch-ffff92743b62a800,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,68
1694923011.001393,600003,17209778,0,nscratch,nscratch-ffff8c02fbdce000,0,0,2124500280,0,0,0,5536,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,79,0,0,0,0,0,102668
1694923011.001487,600008,17209778,0,pscratch,pscratch-ffff9264d928d800,0,0,273146079411,286937555925,0,0,17739,436319,436317,6235,13841099,35841,23703701,2558,6968,2374,12455,0,784965,0,0,3496,296,1991,293,18646,4350,1124,31368,0,15249,13342,0,14728,201686327
1694923011.001528,600003,17209778,0,pscratch,pscratch-ffff8c02fbdf2000,0,0,212301993880,207905264992,0,0,54119,64727,64721,5804,9102293,0,19749435,0,210,78,20354,0,111788,0,0,9063,28,437,404,5034,49,238,14122,0,43607,42870,0,20432,2052869
1694923011.001536,600004,17209778,0,nscratch,nscratch-ffff8f2aca0bd000,0,0,281765809342,214559110220,0,0,166151,328318,328318,80,11139,0,74419726,216,1064,123,77297,0,584338,0,0,1027,12,1062,0,25970,26,1264,34647,51,107165,81648,52,77412,3980986
1694923011.001550,600006,17209778,0,nscratch,nscratch-ffff9142192e4800,0,0,281470200791,155080245339,0,0,300721,763579,763579,1356,1253523,0,71010905,6,5205,22633,84815,0,2973654,0,5,71422,21,27615,212,157346,49069,1131,281913,72,123052,93113,78,107314,260377952
