timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1694923061.001389,600003,17209783,0,nscratch,nscratch-ffff8c02fbdce000,0,0,2124500280,0,0,0,5540,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,0,0,0,0,102670
1694923061.001422,600014,17209783,0,nscratch,nscratch-ffff9f6db2888800,0,0,196763263708,152807246453,0,0,27829,377667,377667,228,236725,0,40724265,0,564,138,144046,0,747466,0,0,10965,15,115,52,9562,20,1204,26063,62,181770,158131,65,144174,2574094
1694923061.001451,600004,17209783,0,nscratch,nscratch-ffff8f2aca0bd000,0,0,281765809342,214559110220,0,0,166155,328318,328318,80,11139,0,74419726,216,1064,123,77297,0,584338,0,0,1027,12,1062,0,25970,26,1266,34647,51,107165,81648,52,77412,3980988
1694923061.001519,600014,17209783,0,pscratch,pscratch-ffff9f5c36dbb000,0,0,4525763628355,2955999508634,0,0,627093,5550222,5550220,106296,140088742,120336,864946332,8270,55373,16263,178370,0,16121588,0,0,148850,3053,10544,6319,310449,20508,16183,434222,5,407200,385035,5,193455,3748009450
1694923061.001526,600003,17209783,0,pscratch,pscratch-ffff8c02fbdf2000,0,0,219952359978,215557089347,0,0,54127,64754,64748,5804,9102293,0,19749481,0,214,79,20356,0,111857,0,0,9098,28,437,404,5046,49,242,14164,0,43612,42870,0,20435,2053336
1694923061.001552,600004,17209783,0,pscratch,pscratch-ffff8f2f2b25a800,0,0,5016097288324,3174616787327,0,0,2243315,30478883,30478881,566443,204272924,23876270,1115051114,365432,254288,488843,330478,0,24383243,31274,38009,427671,45770,138975,85233,526570,71232,15779,1675436,112,915404,885266,123,737221,6828831720
1694923061.001582,600012,17209783,0,nscratch,nscratch-ffff965bd8e1f000,0,0,209854313301,159385141696,0,0,16756,376168,376168,852,702557,0,46876953,6,2729,223,144361,0,1197498,0,174,11434,6,243,312,12274,62,1056,141711,24,179556,154006,26,144580,8065822
1694923061.001589,600006,17209783,0,nscratch,nscratch-ffff9142192e4800,0,0,281470200791,155080245339,0,0,300725,763579,763579,1356,1253523,0,71010905,6,5205,22633,84815,0,2973654,0,5,71422,21,27615,212,157346,49069,1133,281913,72,123052,93113,78,107314,260377954
1694923061.001690,600012,17209783,0,pscratch,pscratch-ffff965bd8e1d800,0,0,4167613121166,3237584439327,0,0,1776794,10962725,10962723,636894,222785849,77695,823388755,6480,295281,52464,180997,0,21730789,0,0,136667,4252,28329,20947,312268,60863,11340,576773,12,605036,578888,13,228795,7480693590
1694923061.001696,600006,17209783,0,pscratch,pscratch-ffff913e7c4b7000,0,0,5494794723294,3410110915321,0,0,1769227,8262556,8262554,573119,243129068,316307,1229923163,17161,236666,38380,160874,0,31212204,0,0,292518,4429,19892,12181,452627,39088,22544,658341,28,496224,468695,29,196419,8559278119
1694923061.001707,600009,17209783,0,nscratch,nscratch-ffff989219200800,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923061.001732,600018,17209783,0,nscratch,nscratch-ffff887935cf5000,0,0,365112682417,162859253870,0,0,32265,760676,760676,2166,1516600,0,92611302,6,7343,22667,144372,0,2514003,0,174,75803,9,27680,157,155058,48679,976,292116,36,180673,155184,39,166913,71931300
1694923061.001754,600016,17209783,0,nscratch,nscratch-ffff9beed8cde000,0,0,194280738651,155614720935,0,0,135247,435967,435967,544,503355,0,40058530,0,648,207,143406,0,786722,0,0,274,21,53,0,17296,23,492,25405,96,180953,157179,91,143599,2908108
1694923061.001801,600009,17209783,0,pscratch,pscratch-ffff989218e47000,0,0,215551038311,233653511882,0,0,14742,52168,52166,3842,11137028,60449,21354932,1634,792,92,12477,0,73180,0,0,503,373,46,0,6718,46,810,8813,0,17040,15736,0,12569,910221
1694923061.001845,600018,17209783,0,pscratch,pscratch-ffff887710149800,0,0,4343610355798,2771460627167,0,0,1114761,8209590,8209588,549930,168262902,162802,925261435,14757,246903,36366,180804,0,23062016,0,0,256445,3828,19666,15777,341751,41657,17891,650217,412,215469,190825,425,214156,6725749340
1694923061.001855,600007,17209783,0,nscratch,nscratch-ffff9f28b9b77000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923061.001855,600008,17209783,0,nscratch,nscratch-ffff92743b62a800,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,70
1694923061.001855,600016,17209783,0,pscratch,pscratch-ffff9bfe58e26800,0,0,4507732090322,3140542557745,0,0,493857,4641621,4641619,96095,147505449,77852,885062411,7966,42564,12260,161461,0,14246765,0,0,120576,2948,7657,5568,289952,15336,16781,380647,2,267293,245773,2,172691,3512487027
1694923061.001877,600015,17209783,0,nscratch,nscratch-ffff94a7e51e7000,0,0,158539650463,134336579775,0,0,27961,312887,312887,488,424257,0,37937382,0,470,189,108434,0,588320,0,0,565,21,1029,2,17065,28,682,25552,84,137065,117768,91,108609,2349893
1694923061.001978,600013,17209783,0,nscratch,nscratch-ffffa072991e4000,0,0,238685832048,193880531894,0,0,145371,439512,439512,638,615584,0,56551976,0,1045,85,145439,0,810261,0,0,8871,9,86,39,11693,16,1124,26365,36,184438,158111,39,145518,3262006
1694923061.001980,600007,17209783,0,pscratch,pscratch-ffff9f289fb4b000,0,0,212223835982,206270372374,0,0,580,9870,9868,1344,9387386,0,19723784,0,0,0,383,0,19257,0,0,276,0,0,0,4031,0,118,4793,0,1073,551,0,383,157699
1694923061.001981,600008,17209783,0,pscratch,pscratch-ffff9264d928d800,0,0,280796411059,292187887573,0,0,17745,436335,436333,6235,13841099,35841,23703735,2558,6968,2374,12457,0,784965,0,0,3498,296,1991,293,18650,4350,1126,31374,0,15253,13342,0,14730,201686405
1694923061.002013,600005,17209783,0,nscratch,nscratch-ffff9d2e3a5fd000,0,0,2705253616,140868,0,0,5558,11136,11136,0,0,0,3727,0,510,0,2,0,6066,0,0,0,0,1,0,4,1,70,122,0,7,4,0,2,158953
1694923061.002037,600015,17209783,0,pscratch,pscratch-ffff949ad8967800,0,0,5159636527366,3036573654670,0,0,1268301,7964941,7964939,731440,245080327,47386,1122471584,9061,288750,32938,168983,0,30475689,0,0,354805,2702,17030,11286,434016,34533,15225,684711,4,203909,178461,5,199160,8448118539
1694923061.002101,600013,17209783,0,pscratch,pscratch-ffffa081f3ea7800,0,0,4693215741127,3240468077459,0,0,336645,4332590,4332588,97965,156810833,227767,1062123371,16338,40934,12524,146377,0,13444495,0,0,161469,3363,6171,5369,281803,11871,15081,404646,29,248280,226918,31,157985,3347283966
1694923061.002118,600005,17209783,0,pscratch,pscratch-ffff9d2e3ada2000,0,0,247155937846,260638163905,0,0,2653,10695,10693,936,5972915,0,41832437,0,176,34,432,0,30970,0,0,490,52,5,0,3936,5,118,4943,12,1064,493,13,464,254079
