timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1694979981.001212,600005,17218965,0,nscratch,nscratch-ffff9d2e3a5fd000,0,0,2736151192,356480492,0,0,5696,11966,11966,0,0,0,8970,0,1020,0,111,0,12492,0,0,0,0,2,0,45,2,184,233,0,87,56,0,111,221055
1694979981.001257,600014,17218965,0,nscratch,nscratch-ffff9f6db2888800,0,0,196766344752,152807246453,0,0,27853,377771,377771,228,236725,0,40724381,0,564,138,144050,0,747494,0,0,10965,15,115,52,9562,20,1222,26073,62,181773,158133,65,144178,2574945
1694979981.001294,600001,17218965,0,nscratch,nscratch-ffff93fb3b8aa000,0,0,243183705,37081941,0,0,162,1996,1996,0,0,0,215,43,708,122,22,0,1453,0,0,121,0,0,0,146,39,144,240,16,386,276,0,144,16882
1694979981.001299,600005,17218965,0,pscratch,pscratch-ffff9d2e3ada2000,0,0,295669063788,307701932050,0,0,39970,41566,41566,3856,11186530,0,51592344,0,636,371,2919,0,102481,0,0,947,143,55,0,6231,36,228,8452,12,22125,20987,13,3288,1463880
1694979981.001315,600014,17218965,0,pscratch,pscratch-ffff9f5c36dbb000,0,0,4628249695308,3057948918439,0,0,628070,5561990,5561990,108952,151660445,120336,889683010,8270,55415,16267,179354,0,16135254,0,0,149181,3071,10937,6709,313177,20518,16197,437862,5,409630,386845,5,194443,3748170948
1694979981.001368,600015,17218965,0,nscratch,nscratch-ffff94a7e51e7000,0,0,158542731279,134336579775,0,0,27985,312991,312991,488,424257,0,37937498,0,470,189,108437,0,588348,0,0,565,21,1029,2,17066,28,700,25562,84,137067,117769,91,108612,2350744
1694979981.001438,600015,17218965,0,pscratch,pscratch-ffff949ad8967800,0,0,5225673639231,3104702837071,0,0,1269208,7974793,7974793,733784,254298474,47386,1131948713,9061,288780,32939,169748,0,30486790,0,0,355155,2707,17226,11481,436357,34542,15259,687815,4,206322,180447,5,199926,8448249579
1694979981.001458,600001,17218965,0,pscratch,pscratch-ffff93fb1d626000,0,0,1265539771230,376056767092,0,0,476949,6199546,6199542,285829,44234983,36860,297627307,1837,137524,22417,19181,0,28360060,0,0,251388,1132,11897,9908,253723,27142,1529,374756,2,58595,54785,3,39684,6968356954
1694979981.001531,600011,17218965,0,nscratch,nscratch-ffff97cc19374800,0,0,134090054417,109175359578,0,0,12557,152098,152098,208,119647,0,45096090,0,379,28,37957,0,308541,0,0,2977,3,46,13,9684,4,424,19641,12,53091,39324,13,37983,1900735
1694979981.001553,600009,17218965,0,nscratch,nscratch-ffff989219200800,0,0,49193241,363623905,0,0,754,981,981,0,0,0,1830,0,32,27,114,0,2327,0,0,0,3,4,0,82,4,196,154,12,134,56,13,139,17682
1694979981.001581,600004,17218965,0,nscratch,nscratch-ffff8f2aca0bd000,0,0,284543022084,214915461296,0,0,171675,339826,339826,80,11139,0,74421242,216,1064,123,77405,0,585073,0,0,1027,12,1062,0,26006,26,1980,34795,51,107237,81696,52,77520,4094121
1694979981.001583,600012,17218965,0,nscratch,nscratch-ffff965bd8e1f000,0,0,209857394417,159385141696,0,0,16780,376272,376272,852,702557,0,46877069,6,2729,223,144365,0,1197526,0,174,11434,6,243,312,12274,62,1074,141721,24,179558,154007,26,144584,8066673
1694979981.001609,600011,17218965,0,pscratch,pscratch-ffff97cc192f3800,0,0,5530626044863,3503847844871,0,0,1955641,11452093,11452093,1015348,245791579,213894,1186626249,13666,429868,55494,176694,0,45341106,0,0,440754,4214,27905,20454,594100,61664,19062,906077,19,354399,324352,21,227465,13523990617
1694979981.001634,600009,17218965,0,pscratch,pscratch-ffff989218e47000,0,0,268912469784,285434531732,0,0,32730,77578,77578,6482,18765895,60449,29234955,1634,986,414,17834,0,135145,0,0,971,403,107,0,9039,67,884,12081,0,29109,27205,0,18248,1771021
