timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1701983341.001729,600008,17893042,0,131928928,126782480,126477668,0,144064,0,893820,123976,874892,40628,18928,83348,1048576,1048576,0,0,0,0,1925164,154860,40856,533764,89680,444084,22416,8560,0,0,0,65964464,1829024,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983342.002438,600008,17893042,0,131928928,126746840,126444044,0,151600,0,909504,130528,890576,43148,18928,87380,1048576,1048576,0,0,0,0,1940280,157868,43112,535792,89680,446112,22432,20600,0,0,0,65964464,3636504,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983343.001640,600008,17893042,0,131928928,126732976,126432196,0,156864,0,916908,134560,897980,43148,18928,91412,1048576,1048576,0,0,0,0,1946184,157896,43112,535684,89680,446004,22464,21536,0,0,0,65964464,3656764,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983344.002387,600008,17893042,0,131928928,126683880,126383408,0,156792,0,941432,134264,921528,43212,19904,91052,1048576,1048576,0,0,0,0,1970620,157984,43176,540244,89680,450564,22480,40648,0,0,0,65964464,5236464,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983345.002094,600008,17893042,0,131928928,126638808,126340884,0,168456,0,980952,146644,959432,53836,21520,92808,1048592,1048592,0,0,12,0,2008744,169236,54128,543444,91408,452036,24544,44784,0,0,0,65964464,6369720,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983346.001203,600008,17893042,0,131928928,126584656,126286880,0,168460,0,1016724,146644,995200,53836,21524,92808,1048592,1048592,0,0,12,0,2049212,170088,54128,550004,91696,458308,24848,45404,0,0,0,65964464,6461684,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983347.001727,600008,17893042,0,131928928,126323532,126026688,0,322080,0,1106212,307836,1083676,215028,22536,92808,1048592,1048592,0,0,12,0,2141484,329712,206240,558636,92552,466084,25120,52636,0,0,0,65964464,7962912,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983348.002138,600008,17893042,0,131928928,126291148,125994504,0,356800,0,1124964,334632,1102184,241876,22780,92756,1048592,1048592,0,0,20,0,2151500,358916,241264,547884,92760,455124,25536,52956,0,0,0,65964464,7965400,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983349.001223,600008,17893042,0,131928928,126291272,125994628,0,356996,0,1123000,334732,1100220,241976,22780,92756,1048592,1048592,0,0,20,0,2151380,359112,241460,548020,92760,455260,25552,53032,0,0,0,65964464,7965400,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983350.001575,600008,17893042,0,131928928,126281488,125984844,0,367460,0,1124876,344428,1102096,251672,22780,92756,1048592,1048592,0,0,4,0,2152772,368820,251924,546900,92760,454140,25520,53068,0,0,0,65964464,8012288,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983351.001442,600008,17893042,0,131928928,126236360,125939716,0,408912,0,1128256,386040,1105476,293284,22780,92756,1048592,1048592,0,0,4,0,2155888,411024,293376,546760,92760,454000,25552,53444,0,0,0,65964464,8062968,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983352.001558,600008,17893042,0,131928928,126135988,125839348,0,507880,0,1130360,484568,1107580,391812,22780,92756,1048592,1048592,0,0,4,0,2158268,509492,392344,546904,92768,454136,25536,53228,0,0,0,65964464,8156332,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701983353.002023,600008,17893042,0,131928928,126027824,125731204,0,617712,0,1129276,594208,1106496,501452,22780,92756,1048592,1048592,0,0,8,0,2156940,619328,502176,546944,92808,454136,25536,53252,0,0,0,65964464,8194592,34359738367,1278344,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
