timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1702064721.002249,600017,17901554,0,131928928,126988320,126658632,0,125840,0,793060,106112,775920,40128,17140,65984,1048576,1048576,0,0,0,0,1823716,139620,40636,472616,59232,413384,24560,12084,0,0,0,65964464,1823660,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064722.002033,600017,17901554,0,131928928,126972600,126650724,0,141632,0,792556,121736,775416,40128,17140,81608,1048576,1048576,0,0,0,0,1823716,140372,40636,472616,59232,413384,24560,11332,0,0,0,65964464,1823196,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064723.001337,600017,17901554,0,131928928,126971396,126650788,0,143136,0,792052,123248,774912,40128,17140,83120,1048576,1048576,0,0,0,0,1822964,141124,40636,473640,60256,413384,24560,10580,0,0,0,65964464,1826036,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064724.001988,600017,17901554,0,131928928,126970612,126650256,0,143136,0,792556,123752,775416,40128,17140,83624,1048576,1048576,0,0,0,0,1821460,141124,40636,473640,60256,413384,24560,10580,0,0,0,65964464,1824976,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064725.001561,600017,17901554,0,131928928,126970284,126649928,0,143136,0,793564,123752,776424,40128,17140,83624,1048576,1048576,0,0,0,0,1822212,141124,40636,473640,60256,413384,24560,10580,0,0,0,65964464,1824316,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064726.001788,600017,17901554,0,131928928,126970780,126650424,0,143136,0,793060,123752,775920,40128,17140,83624,1048576,1048576,0,0,0,0,1822964,141124,40636,473640,60256,413384,24560,11332,0,0,0,65964464,1824904,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064727.001436,600017,17901554,0,131928928,126969940,126649584,0,143136,0,792556,123752,775416,40128,17140,83624,1048576,1048576,0,0,0,0,1822964,141124,40636,473640,60256,413384,24560,11332,0,0,0,65964464,1822720,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064728.002132,600017,17901554,0,131928928,126969980,126650128,0,143888,0,793060,124760,775920,40128,17140,84632,1048576,1048576,0,0,0,0,1822212,141124,40636,473640,60256,413384,24560,12084,0,0,0,65964464,1822188,34359738367,1259104,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064729.001530,600017,17901554,0,131928928,126939244,126623280,0,149704,0,805184,129316,785204,40360,19980,88956,1048576,1048576,0,0,4,0,1835228,139180,40768,476472,60872,415600,22336,21888,0,0,0,65964464,2260116,34359738367,1259392,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064730.001492,600017,17901554,0,131928928,126885352,126569388,0,149704,0,864240,129304,844248,40360,19992,88944,1048576,1048576,0,0,4,0,1894768,139408,40768,476416,60872,415544,22368,22560,0,0,0,65964464,2003848,34359738367,1259392,34291178936,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064731.002015,600017,17901554,0,131928928,122730276,125676732,0,3631624,0,1129072,3601064,1107628,185508,21444,3415556,1048576,1048576,0,0,1244228,188064,2156032,286648,176128,851636,61512,790124,23232,21968,0,0,0,65964464,2782176,34359738367,1261984,34291176920,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064732.001658,600017,17901554,0,131928928,112061684,124475468,0,13074748,0,1140072,13047640,1118580,192996,21492,12854644,1048576,1048576,0,0,752752,83696,2166980,294132,193408,2072180,102280,1969900,23824,33748,0,0,0,65964464,2782176,34359738367,1261984,34291176920,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064733.002773,600017,17901554,0,131928928,101096516,123240204,0,22784092,0,1140100,22757816,1118608,192996,21492,22564820,1048576,1048576,0,0,1198868,178412,2166980,294132,193408,3327180,141736,3185444,23824,33748,0,0,0,65964464,2782176,34359738367,1261984,34291176920,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064734.002282,600017,17901554,0,131928928,90575720,122052320,0,32089964,0,1140100,32067480,1118608,192996,21492,31874484,1048576,1048576,0,0,662880,73488,2166980,294132,193408,4543172,188232,4354940,23824,33748,0,0,0,65964464,2782176,34359738367,1261984,34291176920,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064735.001996,600017,17901554,0,131928928,78296812,120678544,0,42966412,0,1140088,42946656,1118596,192996,21492,42753660,1048576,1048576,0,0,1138960,102640,2166980,294132,193408,5952644,242728,5709916,23824,33748,0,0,0,65964464,2782176,34359738367,1262960,34291175868,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064736.002519,600017,17901554,0,131928928,66609708,119382824,0,53309708,0,1140092,53282632,1118600,192996,21492,53089636,1048576,1048576,0,0,1411728,93472,2166980,294132,193408,7292956,288104,7004852,23824,33748,0,0,0,65964464,2782176,34359738367,1261984,34291176828,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064737.002606,600017,17901554,0,131928928,55200744,118124156,0,63412092,0,1140092,63386432,1118600,192996,21492,63193436,1048576,1048576,0,0,1414608,58112,2166980,294132,193408,8600692,334600,8266092,23824,33748,0,0,0,65964464,2782176,34359738367,1261984,34291176828,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064738.001469,600017,17901554,0,131928928,52695936,117830728,0,65582512,0,1140308,65569372,1118816,192996,21492,65376376,1048576,1048576,0,0,1655224,149320,2166980,294132,193408,8931716,360008,8571708,24032,33748,0,0,0,65964464,2782176,34359738367,1261984,34291176828,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064739.001830,600017,17901554,0,131928928,55793000,118171624,0,62838568,0,1140308,62828000,1118816,192996,21492,62635004,1048576,1048576,0,0,1608000,51824,2166980,294132,193408,8584700,351752,8232948,24080,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064740.001592,600017,17901554,0,131928928,58542200,118481300,0,60410840,0,1140308,60400412,1118816,192996,21492,60207416,1048576,1048576,0,0,1632016,129376,2166980,294132,193408,8261136,339336,7921800,24080,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064741.001729,600017,17901554,0,131928928,60280532,118673648,0,58878744,0,1140312,58867416,1118820,192996,21492,58674420,1048576,1048576,0,0,1613444,159084,2166984,294132,193408,8055592,331464,7724128,24096,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064742.002772,600017,17901554,0,131928928,58932636,118515020,0,60063288,0,1140308,60046800,1118816,192996,21492,59853804,1048576,1048576,0,0,1576892,131700,2166984,294132,193408,8209600,329288,7880312,24096,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064743.001680,600017,17901554,0,131928928,57123408,118313628,0,61668200,0,1140300,61657924,1118808,192996,21492,61464928,1048576,1048576,0,0,1513232,46288,2166988,294132,193408,8418720,336616,8082104,24096,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064744.004674,600017,17901554,0,131928928,54516120,118030308,0,63987768,0,1140316,63977752,1118824,192996,21492,63784756,1048576,1048576,0,0,1596000,159088,2166988,294132,193408,8710304,345480,8364824,24096,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064745.005522,600017,17901554,0,131928928,52226764,117779280,0,66002600,0,1140360,65997996,1118868,192996,21492,65805000,1048576,1048576,0,0,1541568,91872,2167032,294132,193408,8976264,355144,8621120,24096,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1702064746.002005,600017,17901554,0,131928928,53452628,117903448,0,64898264,0,1140560,64889032,1119068,192996,21492,64696036,1048576,1048576,0,0,1580272,42736,2167232,294132,193408,8851264,356616,8494648,24096,33748,0,0,0,65964464,2782176,34359738367,1261984,34291175752,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
