timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1701984711.002347,600008,17893123,0,131928928,126762396,126464940,0,144516,0,896796,137688,877116,40624,19680,97064,1048576,1048576,0,0,0,0,1926148,154968,40856,535836,89928,445908,22496,9612,0,0,0,65964464,1834448,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984712.001664,600008,17893123,0,131928928,126762936,126466052,0,144456,0,897044,138324,877312,40620,19732,97704,1048576,1048576,0,0,0,0,1925224,155032,40856,536244,90376,445868,22432,10452,0,0,0,65964464,1834432,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984713.002574,600008,17893123,0,131928928,126763860,126466976,0,144456,0,896540,138324,876808,40620,19732,97704,1048576,1048576,0,0,0,0,1924472,155032,40856,536244,90376,445868,22432,9700,0,0,0,65964464,1831976,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984714.001871,600008,17893123,0,131928928,126763576,126466868,0,144856,0,896088,138452,876132,40620,19956,97832,1048576,1048576,0,0,0,0,1925068,155036,40856,536076,90376,445700,22416,11204,0,0,0,65964464,1832292,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984715.001635,600008,17893123,0,131928928,126759244,126464056,0,147928,0,899988,141488,880028,40620,19960,100868,1048576,1048576,0,0,0,0,1928660,155036,40856,536056,90376,445680,22400,11708,0,0,0,65964464,1844584,34359738367,1275536,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984716.001936,600008,17893123,0,131928928,126714724,126421804,0,156200,0,915612,148544,895652,43140,19960,105404,1048576,1048576,0,0,0,0,1944452,158064,43112,538588,90376,448212,22464,22236,0,0,0,65964464,3865888,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984717.001505,600008,17893123,0,131928928,126663840,126372832,0,157928,0,946288,150516,925316,43376,20972,107140,1048592,1048592,0,0,8,0,1974572,158812,43660,544436,91456,452980,23776,42340,0,0,0,65964464,5350500,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984718.001014,600008,17893123,0,131928928,126669068,126378060,0,157928,0,944960,150508,923980,43376,20980,107132,1048592,1048592,0,0,8,0,1972472,159572,43660,543912,91456,452456,23664,39436,0,0,0,65964464,5353120,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984719.001923,600008,17893123,0,131928928,126633828,126343788,0,168180,0,959668,159224,937108,52440,22560,106784,1048592,1048592,0,0,12,0,1985064,169120,52684,545640,92160,453480,24352,42828,0,0,0,65964464,6352900,34359738367,1275824,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1701984720.002137,600008,17893123,0,131928928,126550568,126260548,0,181932,0,1017676,173500,995116,66716,22560,106784,1048592,1048592,0,0,12,0,2049060,183696,66436,546356,92200,454156,24688,44464,0,0,0,65964464,6632468,34359738367,1275896,34291175408,17920,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
