#module,uid,ProducerName,switches,file,rank,flushes,record_id,exe,max_byte,type,job_id,op,cnt,schema,seg:off,seg:pt_sel,seg:dur,seg:len,seg:ndims,seg:reg_hslab,seg:irreg_hslab,seg:npoints,seg:timestamp,seg:total,seg:start
STDIO,12345,n21,-1,N/A,0,5,9223372036854775807,N/A,1099,MOD,19040551,write,46,N/A,1100,-1,0.000002,0,-1,-1,-1,-1,1713473238.992828,0.000039,0.046844
STDIO,12345,n21,-1,N/A,0,5,9223372036854775807,N/A,1100,MOD,19040551,write,47,N/A,1100,-1,0.000000,1,-1,-1,-1,-1,1713473238.996986,0.000040,0.051004
STDIO,12345,n21,-1,N/A,0,5,9223372036854775807,N/A,1215,MOD,19040551,write,48,N/A,1101,-1,0.000000,115,-1,-1,-1,-1,1713473238.997034,0.000040,0.051052
STDIO,12345,n21,-1,N/A,0,5,9223372036854775807,N/A,1330,MOD,19040551,write,49,N/A,1216,-1,0.000000,115,-1,-1,-1,-1,1713473238.997051,0.000040,0.051069
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000007,7,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.005955,-1,-1,-1,-1,-1,1713473239.005582,0.005955,0.053717
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000004,4,-1,3538761372112935884,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.008188,-1,-1,-1,-1,-1,1713473239.007816,0.008188,0.053631
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000014,14,-1,8990057193411188096,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.009087,-1,-1,-1,-1,-1,1713473239.008715,0.009087,0.053557
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000015,15,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.004945,-1,-1,-1,-1,-1,1713473239.004573,0.004945,0.053560
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000016,16,-1,1076006301008737359,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.001076,-1,-1,-1,-1,-1,1713473239.000704,0.001076,0.053641
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000006,6,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.009953,-1,-1,-1,-1,-1,1713473239.009581,0.009953,0.053593
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000008,8,-1,4918092487825835404,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.010960,-1,-1,-1,-1,-1,1713473239.010588,0.010960,0.053584
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000030,30,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.013016,-1,-1,-1,-1,-1,1713473239.012645,0.013016,0.053487
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000012,12,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.004063,-1,-1,-1,-1,-1,1713473239.003691,0.004063,0.053701
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000022,22,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.012035,-1,-1,-1,-1,-1,1713473239.011664,0.012035,0.053644
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000028,28,-1,6251087433232356576,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.015015,-1,-1,-1,-1,-1,1713473239.014644,0.015015,0.053555
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000023,23,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.018124,-1,-1,-1,-1,-1,1713473239.017752,0.018124,0.053639
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000020,20,-1,5239240597189811710,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.019246,-1,-1,-1,-1,-1,1713473239.018875,0.019246,0.053553
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000000,0,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.020310,-1,-1,-1,-1,-1,1713473239.019942,0.020310,0.053650
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000026,26,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.021298,-1,-1,-1,-1,-1,1713473239.020927,0.021298,0.053629
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000027,27,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.022344,-1,-1,-1,-1,-1,1713473239.021977,0.022344,0.053626
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000032,32,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.023630,-1,-1,-1,-1,-1,1713473239.023261,0.023630,0.053491
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000009,9,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.024637,-1,-1,-1,-1,-1,1713473239.024271,0.024637,0.053704
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000033,33,-1,8368092880007751778,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.025754,-1,-1,-1,-1,-1,1713473239.025392,0.025754,0.053498
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000011,11,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.026905,-1,-1,-1,-1,-1,1713473239.026539,0.026905,0.053610
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000025,25,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.027885,-1,-1,-1,-1,-1,1713473239.027519,0.027885,0.053638
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000002,2,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.016019,-1,-1,-1,-1,-1,1713473239.015652,0.016019,0.053650
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000024,24,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.017100,-1,-1,-1,-1,-1,1713473239.016728,0.017100,0.053556
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000035,35,-1,4413220767894351061,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.028816,-1,-1,-1,-1,-1,1713473239.028454,0.028816,0.053561
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000018,18,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.013959,-1,-1,-1,-1,-1,1713473239.013588,0.013959,0.053636
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000034,34,-1,1263931393636753115,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.030798,-1,-1,-1,-1,-1,1713473239.030431,0.030798,0.053488
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000013,13,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.029810,-1,-1,-1,-1,-1,1713473239.029444,0.029810,0.053672
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000010,10,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.007036,-1,-1,-1,-1,-1,1713473239.006666,0.007036,0.053715
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000021,21,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.031968,-1,-1,-1,-1,-1,1713473239.031601,0.031968,0.053654
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000031,31,-1,5684524344839214472,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.033368,-1,-1,-1,-1,-1,1713473239.032997,0.033368,0.053482
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000001,1,-1,1075859673363771012,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.034569,-1,-1,-1,-1,-1,1713473239.034206,0.034569,0.053651
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000019,19,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.035503,-1,-1,-1,-1,-1,1713473239.035137,0.035503,0.053559
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000029,29,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.036880,-1,-1,-1,-1,-1,1713473239.036513,0.036880,0.053562
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000003,3,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.038107,-1,-1,-1,-1,-1,1713473239.037744,0.038107,0.053644
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000005,5,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.039093,-1,-1,-1,-1,-1,1713473239.038727,0.039093,0.053724
POSIX,12345,n21,-1,/pscratch/user/iorTest/darshan.00000017,17,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040551,open,1,darshan_data,-1,-1,0.040583,-1,-1,-1,-1,-1,1713473239.040217,0.040583,0.053646
POSIX,12345,n21,0,N/A,23,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.032478,4194304,-1,-1,-1,-1,1713473239.050471,0.032478,0.072004
POSIX,12345,n21,0,N/A,23,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.005023,4194304,-1,-1,-1,-1,1713473239.055573,0.037500,0.104561
POSIX,12345,n21,0,N/A,13,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.027318,4194304,-1,-1,-1,-1,1713473239.056948,0.027318,0.083668
POSIX,12345,n21,0,N/A,30,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.044163,4194304,-1,-1,-1,-1,1713473239.057024,0.044163,0.066719
POSIX,12345,n21,0,N/A,11,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.030310,4194304,-1,-1,-1,-1,1713473239.057078,0.030310,0.080744
POSIX,12345,n21,0,N/A,7,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.052011,4194304,-1,-1,-1,-1,1713473239.057744,0.052011,0.059823
POSIX,12345,n21,0,N/A,28,-1,6251087433232356576,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.044634,4194304,-1,-1,-1,-1,1713473239.059555,0.044634,0.068848
POSIX,12345,n21,0,N/A,23,-1,9223372036854775807,N/A,12582911,MOD,19040551,write,3,N/A,8388608,-1,0.004077,4194304,-1,-1,-1,-1,1713473239.059709,0.041577,0.109642
POSIX,12345,n21,0,N/A,27,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.037761,4194304,-1,-1,-1,-1,1713473239.059965,0.037761,0.076196
POSIX,12345,n21,0,N/A,14,-1,8990057193411188096,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.051257,4194304,-1,-1,-1,-1,1713473239.060127,0.051257,0.062799
POSIX,12345,n21,0,N/A,13,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.005382,4194304,-1,-1,-1,-1,1713473239.062415,0.032700,0.111071
POSIX,12345,n21,0,N/A,7,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.004650,4194304,-1,-1,-1,-1,1713473239.062465,0.056661,0.111905
POSIX,12345,n21,0,N/A,30,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.005418,4194304,-1,-1,-1,-1,1713473239.062520,0.049581,0.110960
POSIX,12345,n21,0,N/A,23,-1,9223372036854775807,N/A,16777215,MOD,19040551,write,4,N/A,12582912,-1,0.004206,4194304,-1,-1,-1,-1,1713473239.063957,0.045783,0.113761
POSIX,12345,n21,0,N/A,28,-1,6251087433232356576,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.004513,4194304,-1,-1,-1,-1,1713473239.064160,0.049147,0.113574
POSIX,12345,n21,0,N/A,27,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.004694,4194304,-1,-1,-1,-1,1713473239.064736,0.042455,0.114033
POSIX,12345,n21,0,N/A,3,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.026971,4194304,-1,-1,-1,-1,1713473239.064871,0.026971,0.091907
POSIX,12345,n21,0,N/A,11,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.008666,4194304,-1,-1,-1,-1,1713473239.065817,0.038976,0.111127
POSIX,12345,n21,0,N/A,14,-1,8990057193411188096,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.005724,4194304,-1,-1,-1,-1,1713473239.065957,0.056981,0.114162
POSIX,12345,n21,0,N/A,7,-1,9223372036854775807,N/A,12582911,MOD,19040551,write,3,N/A,8388608,-1,0.004331,4194304,-1,-1,-1,-1,1713473239.066854,0.060992,0.116612
POSIX,12345,n21,0,N/A,30,-1,9223372036854775807,N/A,12582911,MOD,19040551,write,3,N/A,8388608,-1,0.004891,4194304,-1,-1,-1,-1,1713473239.067489,0.054472,0.116457
POSIX,12345,n21,0,N/A,24,-1,9223372036854775807,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.050900,4194304,-1,-1,-1,-1,1713473239.067784,0.050900,0.070812
POSIX,12345,n21,0,N/A,23,-1,9223372036854775807,N/A,20971519,MOD,19040551,write,5,N/A,16777216,-1,0.004176,4194304,-1,-1,-1,-1,1713473239.068187,0.049959,0.118022
POSIX,12345,n21,0,N/A,13,-1,9223372036854775807,N/A,12582911,MOD,19040551,write,3,N/A,8388608,-1,0.005764,4194304,-1,-1,-1,-1,1713473239.068252,0.038465,0.116525
POSIX,12345,n21,0,N/A,28,-1,6251087433232356576,N/A,12582911,MOD,19040551,write,3,N/A,8388608,-1,0.004439,4194304,-1,-1,-1,-1,1713473239.068659,0.053586,0.118147
POSIX,12345,n21,0,N/A,33,-1,8368092880007751778,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.043370,4194304,-1,-1,-1,-1,1713473239.069046,0.043370,0.079536
POSIX,12345,n21,0,N/A,20,-1,5239240597189811710,N/A,4194303,MOD,19040551,write,1,N/A,0,-1,0.050041,4194304,-1,-1,-1,-1,1713473239.069109,0.050041,0.072993
POSIX,12345,n21,0,N/A,27,-1,9223372036854775807,N/A,12582911,MOD,19040551,write,3,N/A,8388608,-1,0.004498,4194304,-1,-1,-1,-1,1713473239.069297,0.046952,0.118791
POSIX,12345,n21,0,N/A,3,-1,9223372036854775807,N/A,8388607,MOD,19040551,write,2,N/A,4194304,-1,0.005239,4194304,-1,-1,-1,-1,1713473239.070170,0.032210,0.118938
