#module,uid,ProducerName,switches,file,rank,flushes,record_id,exe,max_byte,type,job_id,op,cnt,schema,seg:off,seg:pt_sel,seg:dur,seg:len,seg:ndims,seg:reg_hslab,seg:irreg_hslab,seg:npoints,seg:timestamp,seg:total,seg:start
STDIO,12345,n20,-1,N/A,0,4,9223372036854775807,N/A,1099,MOD,19040564,write,46,N/A,1089,-1,0.000000,11,-1,-1,-1,-1,1713473379.001726,0.000041,0.062306
STDIO,12345,n20,-1,N/A,0,5,9223372036854775807,N/A,1099,MOD,19040564,write,46,N/A,1100,-1,0.000003,0,-1,-1,-1,-1,1713473379.001734,0.000044,0.062311
STDIO,12345,n20,-1,N/A,0,5,9223372036854775807,N/A,1100,MOD,19040564,write,47,N/A,1100,-1,0.000001,1,-1,-1,-1,-1,1713473379.005978,0.000045,0.066558
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000012,12,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.010501,-1,-1,-1,-1,-1,1713473379.019170,0.010501,0.069154
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000009,9,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.001524,-1,-1,-1,-1,-1,1713473379.010192,0.001524,0.069139
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000028,28,-1,6251087433232356576,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.013072,-1,-1,-1,-1,-1,1713473379.021740,0.013072,0.069114
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000005,5,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.006551,-1,-1,-1,-1,-1,1713473379.015219,0.006551,0.069154
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000016,16,-1,1076006301008737359,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.011543,-1,-1,-1,-1,-1,1713473379.020212,0.011543,0.069196
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000019,19,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.015345,-1,-1,-1,-1,-1,1713473379.024013,0.015345,0.069166
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000017,17,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.009314,-1,-1,-1,-1,-1,1713473379.017982,0.009314,0.069099
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000011,11,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.007987,-1,-1,-1,-1,-1,1713473379.016655,0.007987,0.069099
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000025,25,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.016653,-1,-1,-1,-1,-1,1713473379.025321,0.016653,0.069109
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000007,7,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.004148,-1,-1,-1,-1,-1,1713473379.012816,0.004148,0.069155
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000004,4,-1,3538761372112935884,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.005421,-1,-1,-1,-1,-1,1713473379.014090,0.005421,0.069155
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000032,32,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.014241,-1,-1,-1,-1,-1,1713473379.022914,0.014241,0.069113
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000006,6,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.017931,-1,-1,-1,-1,-1,1713473379.026600,0.017931,0.069149
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000015,15,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.019242,-1,-1,-1,-1,-1,1713473379.027911,0.019242,0.069199
POSIX,12345,n20,0,N/A,32,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.005965,4194304,-1,-1,-1,-1,1713473379.029117,0.005965,0.083592
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000024,24,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.022047,-1,-1,-1,-1,-1,1713473379.030716,0.022047,0.069104
POSIX,12345,n20,0,N/A,32,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.003842,4194304,-1,-1,-1,-1,1713473379.033015,0.009806,0.089614
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000001,1,-1,1075859673363771012,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.025052,-1,-1,-1,-1,-1,1713473379.033725,0.025052,0.069254
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000013,13,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.026418,-1,-1,-1,-1,-1,1713473379.035087,0.026418,0.069152
POSIX,12345,n20,0,N/A,17,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.017712,4194304,-1,-1,-1,-1,1713473379.035883,0.017712,0.078601
POSIX,12345,n20,0,N/A,9,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.026858,4194304,-1,-1,-1,-1,1713473379.037288,0.026858,0.070900
POSIX,12345,n20,0,N/A,12,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.017921,4194304,-1,-1,-1,-1,1713473379.037264,0.017921,0.079828
POSIX,12345,n20,0,N/A,32,-1,9223372036854775807,N/A,12582911,MOD,19040564,write,3,N/A,8388608,-1,0.004611,4194304,-1,-1,-1,-1,1713473379.037687,0.014418,0.093516
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000033,33,-1,8368092880007751778,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.029020,-1,-1,-1,-1,-1,1713473379.037693,0.029020,0.069114
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000031,31,-1,5684524344839214472,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.030380,-1,-1,-1,-1,-1,1713473379.039049,0.030380,0.069108
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000018,18,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.023519,-1,-1,-1,-1,-1,1713473379.032194,0.023519,0.069172
POSIX,12345,n20,0,N/A,17,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004227,4194304,-1,-1,-1,-1,1713473379.040172,0.021939,0.096375
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000029,29,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.031544,-1,-1,-1,-1,-1,1713473379.040212,0.031544,0.069018
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000020,20,-1,5239240597189811710,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.027840,-1,-1,-1,-1,-1,1713473379.036509,0.027840,0.069095
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000021,21,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.020636,-1,-1,-1,-1,-1,1713473379.029305,0.020636,0.069122
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000027,27,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.032538,-1,-1,-1,-1,-1,1713473379.041207,0.032538,0.069164
POSIX,12345,n20,0,N/A,12,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004339,4194304,-1,-1,-1,-1,1713473379.041674,0.022260,0.097820
POSIX,12345,n20,0,N/A,32,-1,9223372036854775807,N/A,16777215,MOD,19040564,write,4,N/A,12582912,-1,0.004245,4194304,-1,-1,-1,-1,1713473379.041985,0.018662,0.098181
POSIX,12345,n20,0,N/A,9,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004628,4194304,-1,-1,-1,-1,1713473379.041972,0.031486,0.097815
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000030,30,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.033693,-1,-1,-1,-1,-1,1713473379.042366,0.033693,0.069111
POSIX,12345,n20,0,N/A,6,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.016436,4194304,-1,-1,-1,-1,1713473379.043239,0.016436,0.087283
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000010,10,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.035072,-1,-1,-1,-1,-1,1713473379.043747,0.035072,0.069108
POSIX,12345,n20,0,N/A,17,-1,9223372036854775807,N/A,12582911,MOD,19040564,write,3,N/A,8388608,-1,0.004328,4194304,-1,-1,-1,-1,1713473379.044552,0.026267,0.100654
POSIX,12345,n20,0,N/A,15,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.016965,4194304,-1,-1,-1,-1,1713473379.045116,0.016965,0.088681
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000022,22,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.036417,-1,-1,-1,-1,-1,1713473379.045086,0.036417,0.069166
POSIX,12345,n20,0,N/A,18,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.013044,4194304,-1,-1,-1,-1,1713473379.045385,0.013044,0.092838
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000034,34,-1,1263931393636753115,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.037560,-1,-1,-1,-1,-1,1713473379.046238,0.037560,0.069098
STDIO,12345,n20,-1,N/A,0,5,9223372036854775807,N/A,1215,MOD,19040564,write,48,N/A,1101,-1,0.000001,115,-1,-1,-1,-1,1713473379.006042,0.000046,0.066622
STDIO,12345,n20,-1,N/A,0,5,9223372036854775807,N/A,1330,MOD,19040564,write,49,N/A,1216,-1,0.000000,115,-1,-1,-1,-1,1713473379.006064,0.000046,0.066645
POSIX,12345,n20,0,N/A,9,-1,9223372036854775807,N/A,12582911,MOD,19040564,write,3,N/A,8388608,-1,0.004646,4194304,-1,-1,-1,-1,1713473379.046680,0.036132,0.102505
POSIX,12345,n20,0,N/A,32,-1,9223372036854775807,N/A,20971519,MOD,19040564,write,5,N/A,16777216,-1,0.004646,4194304,-1,-1,-1,-1,1713473379.046668,0.023309,0.102462
POSIX,12345,n20,0,N/A,12,-1,9223372036854775807,N/A,12582911,MOD,19040564,write,3,N/A,8388608,-1,0.004956,4194304,-1,-1,-1,-1,1713473379.046684,0.027216,0.102214
POSIX,12345,n20,0,N/A,28,-1,6251087433232356576,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.025153,4194304,-1,-1,-1,-1,1713473379.047179,0.025153,0.082471
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000003,3,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.038888,-1,-1,-1,-1,-1,1713473379.047566,0.038888,0.069214
POSIX,12345,n20,0,N/A,6,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004489,4194304,-1,-1,-1,-1,1713473379.047827,0.020925,0.103817
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000026,26,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.039805,-1,-1,-1,-1,-1,1713473379.048480,0.039805,0.069155
POSIX,12345,n20,0,N/A,18,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004044,4194304,-1,-1,-1,-1,1713473379.049483,0.017088,0.105936
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000035,35,-1,4413220767894351061,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.040876,-1,-1,-1,-1,-1,1713473379.049553,0.040876,0.069028
POSIX,12345,n20,0,N/A,15,-1,9223372036854775807,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004459,4194304,-1,-1,-1,-1,1713473379.049666,0.021424,0.105738
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000014,14,-1,8990057193411188096,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.042001,-1,-1,-1,-1,-1,1713473379.050674,0.042001,0.069107
POSIX,12345,n20,0,N/A,1,-1,1075859673363771012,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.016949,4194304,-1,-1,-1,-1,1713473379.050854,0.016949,0.094486
POSIX,12345,n20,0,N/A,12,-1,9223372036854775807,N/A,16777215,MOD,19040564,write,4,N/A,12582912,-1,0.004429,4194304,-1,-1,-1,-1,1713473379.051170,0.031645,0.107226
POSIX,12345,n20,0,N/A,16,-1,1076006301008737359,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.030849,4194304,-1,-1,-1,-1,1713473379.051222,0.030849,0.080901
POSIX,12345,n20,0,N/A,28,-1,6251087433232356576,N/A,8388607,MOD,19040564,write,2,N/A,4194304,-1,0.004061,4194304,-1,-1,-1,-1,1713473379.051311,0.029215,0.107694
POSIX,12345,n20,0,N/A,9,-1,9223372036854775807,N/A,16777215,MOD,19040564,write,4,N/A,12582912,-1,0.004699,4194304,-1,-1,-1,-1,1713473379.051436,0.040830,0.107208
POSIX,12345,n20,0,N/A,27,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.010216,4194304,-1,-1,-1,-1,1713473379.051627,0.010216,0.101906
POSIX,12345,n20,0,N/A,32,-1,9223372036854775807,N/A,25165823,MOD,19040564,write,6,N/A,20971520,-1,0.005196,4194304,-1,-1,-1,-1,1713473379.051906,0.028504,0.107151
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000008,8,-1,4918092487825835404,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.043202,-1,-1,-1,-1,-1,1713473379.051870,0.043202,0.069104
POSIX,12345,n20,0,N/A,34,-1,1263931393636753115,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.005757,4194304,-1,-1,-1,-1,1713473379.052150,0.005757,0.106813
POSIX,12345,n20,0,N/A,6,-1,9223372036854775807,N/A,12582911,MOD,19040564,write,3,N/A,8388608,-1,0.004338,4194304,-1,-1,-1,-1,1713473379.052234,0.025263,0.108376
POSIX,12345,n20,0,N/A,25,-1,9223372036854775807,N/A,4194303,MOD,19040564,write,1,N/A,0,-1,0.027117,4194304,-1,-1,-1,-1,1713473379.052632,0.027117,0.085956
POSIX,12345,n20,-1,/pscratch/user/iorTest/darshan.00000000,0,-1,9223372036854775807,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,-1,MET,19040564,open,1,darshan_data,-1,-1,0.044511,-1,-1,-1,-1,-1,1713473379.053184,0.044511,0.069254
