timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1701413631.002253,600029,17827795,0,131928928,126793512,126484948,0,143664,0,886492,121272,868420,37088,18072,84184,1048576,1048576,0,0,0,0,1913872,151624,40444,535752,82352,453400,24096,9572,0,0,0,65964464,1862316,34359738367,1267320,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413632.001812,600029,17827795,0,131928928,126794096,126485532,0,143664,0,885484,121272,867412,37088,18072,84184,1048576,1048576,0,0,0,0,1913120,151624,40444,535752,82352,453400,24096,9572,0,0,0,65964464,1863536,34359738367,1267320,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413633.002298,600029,17827795,0,131928928,126786068,126479016,0,146672,0,889012,124296,870940,37088,18072,87208,1048576,1048576,0,0,0,0,1918384,151624,40444,535752,82352,453400,24096,9572,0,0,0,65964464,1876948,34359738367,1267320,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413634.001631,600029,17827795,0,131928928,126575772,126272464,0,211612,0,995036,187724,974964,96180,20072,91544,1048592,1048592,0,0,16,0,2021380,211732,99992,542956,83504,459452,25776,44148,0,0,0,65964464,6301964,34359738367,1267608,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413635.002113,600029,17827795,0,131928928,126374676,126072124,0,261244,0,1145228,236612,1124148,144564,21080,92048,1048592,1048592,0,0,16,0,2176292,259860,148120,543964,83504,460460,25776,49412,0,0,0,65964464,7308548,34359738367,1267608,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413636.001522,600029,17827795,0,131928928,126084620,125782476,0,420420,0,1268156,400216,1246584,308504,21572,91712,1048592,1048592,0,0,16,0,2290108,421440,307136,543432,84160,459272,26752,48768,0,0,0,65964464,7979580,34359738367,1269048,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413637.000970,600029,17827795,0,131928928,125804140,125502180,0,590328,0,1378392,568888,1356820,477176,21572,91712,1048592,1048592,0,0,16,0,2404932,590600,477044,543472,84528,458944,26736,49984,0,0,0,65964464,8618968,34359738367,1270128,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413638.000484,600029,17827795,0,131928928,125624480,125322572,0,712684,0,1445780,688072,1424208,596360,21572,91712,1048592,1048592,0,0,16,0,2470688,712956,599400,543264,84632,458632,26736,50288,0,0,0,65964464,8856096,34359738367,1270128,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413639.001039,600029,17827795,0,131928928,125457812,125155904,0,829240,0,1496484,804212,1474892,712516,21592,91696,1048592,1048592,0,0,4,0,2520568,829508,715952,543264,84632,458632,26736,50340,0,0,0,65964464,9028384,34359738367,1270128,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413640.003019,600029,17827795,0,131928928,125323912,125022004,0,885800,0,1552296,860328,1530704,768632,21592,91696,1048592,1048592,0,0,4,0,2577400,886056,772512,543144,84632,458512,26736,50208,0,0,0,65964464,9135476,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413641.001904,600029,17827795,0,131928928,123846388,124620724,0,2053756,0,1758696,2033712,1737104,800880,21592,1232832,1048592,1048592,0,0,277816,152368,2800000,917804,804116,637008,84728,552280,26768,59960,0,0,0,65964464,9640160,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413642.001580,600029,17827795,0,131928928,110556136,123090540,0,13808384,0,1802472,13775596,1780864,810664,21608,12964932,1048592,1048592,0,0,1721700,180316,2826560,928304,814252,2140216,122712,2017504,27312,62692,0,0,0,65964464,9656424,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413643.002279,600029,17827795,0,131928928,98980188,121753488,0,24026976,0,1835888,24008560,1814280,811100,21608,23197460,1048592,1048592,0,0,1576196,137372,2859732,928508,814456,3464888,169848,3295040,27312,62724,0,0,0,65964464,9666760,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413644.002953,600029,17827795,0,131928928,87211244,120404360,0,34420556,0,1862248,34394932,1840640,811100,21608,33583832,1048592,1048592,0,0,1604876,161460,2886368,928508,814456,4812088,215960,4596128,27312,62736,0,0,0,65964464,9677460,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413645.001616,600029,17827795,0,131928928,75509372,119082060,0,44753800,0,1891608,44729216,1870000,811100,21608,43918116,1048592,1048592,0,0,1633920,168480,2915424,928508,814456,6148520,263544,5884976,27328,62756,0,0,0,65964464,9680956,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1701413646.002437,600029,17827795,0,131928928,64073892,117791032,0,54851872,0,1919424,54825540,1897816,811100,21608,54014440,1048592,1048592,0,0,1535436,86900,2942984,928508,814456,7457472,308312,7149160,27328,62760,0,0,0,65964464,9683844,34359738367,1270200,34291204424,18880,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
