timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1698028721.001508,600001,17533963,0,131928928,127435280,127129184,0,138900,0,299564,117792,279904,24368,19660,93424,1048576,1048576,0,0,0,0,1329236,132612,25132,510920,76456,434464,20624,9232,0,0,0,65964464,1766728,34359738367,1251664,34290260464,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028722.001738,600001,17533963,0,131928928,127349344,127048952,0,149888,0,368508,128200,348076,24480,20432,103720,1048576,1048576,0,0,8,0,1397372,134348,25264,512964,76800,436164,21968,21560,0,0,0,65964464,1847380,34359738367,1251664,34290260464,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028723.002164,600001,17533963,0,131928928,127351740,127052120,0,150776,0,368136,129280,347436,24480,20700,104800,1048576,1048576,0,0,8,0,1395312,134552,25264,511620,76992,434628,21408,17816,0,0,0,65964464,1847380,34359738367,1251664,34290260464,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028724.001470,600001,17533963,0,131928928,127346892,127048084,0,151528,0,375656,129784,354956,24480,20700,105304,1048576,1048576,0,0,8,0,1402880,134640,25264,512700,78112,434588,21408,17816,0,0,0,65964464,1868260,34359738367,1251664,34290260464,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028725.002379,600001,17533963,0,131928928,116374040,124274232,0,8546392,0,1608308,8527356,1587200,176972,21108,8350384,1048576,1048576,0,0,2107904,128864,2635204,288640,177760,1513536,92192,1421344,23120,37852,0,0,0,65964464,3497928,34359738367,1251952,34290260176,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028726.002273,600001,17533963,0,131928928,103973540,122880276,0,19529076,0,1608308,19511292,1587200,176972,21108,19334320,1048576,1048576,0,0,2079296,130576,2635204,288640,177760,2935580,140896,2794684,23104,37852,0,0,0,65964464,3497928,34359738367,1251952,34290260176,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028727.002219,600001,17533963,0,131928928,91653776,121490272,0,30433108,0,1608308,30420092,1587200,176972,21108,30243120,1048576,1048576,0,0,1983616,102560,2635204,288640,177760,4349452,191744,4157708,23104,37852,0,0,0,65964464,3497928,34359738367,1251952,34290260176,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028728.002058,600001,17533963,0,131928928,79039696,120078588,0,41609044,0,1608312,41593540,1587200,176972,21112,41416568,1048576,1048576,0,0,2057920,96896,2635204,288640,177760,5792388,240736,5551652,23120,37852,0,0,0,65964464,3497928,34359738367,1251952,34290260176,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028729.001209,600001,17533963,0,131928928,66577316,118697072,0,52636068,0,1608312,52615668,1587200,176972,21112,52438696,1048576,1048576,0,0,2051584,113216,2635204,288640,177760,7228036,292224,6935812,23168,37852,0,0,0,65964464,3497928,34359738367,1251952,34290260176,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
1698028730.004105,600001,17533963,0,131928928,54086876,117314840,0,63697524,0,1608312,63678420,1587200,176972,21112,63501448,1048576,1048576,0,0,2041136,109136,2635204,288640,177760,8658036,341056,8316980,23136,37852,0,0,0,65964464,3498952,34359738367,1251952,34290260176,18880,0,1107968,0,0,0,0,0,0,2048,228624,4917248,131072000
