timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1743619091.001595,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619091.001667,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619092.001900,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619092.001987,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619093.002230,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619093.002370,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619094.001793,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619094.001893,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619095.002243,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619095.002355,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619096.001582,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619096.001740,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619097.002403,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619097.002569,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619098.001456,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619098.001617,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619099.001895,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619099.002074,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619100.001770,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619100.001932,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619101.002467,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619101.002627,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619102.001876,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619102.002060,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619103.001320,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619103.001437,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619104.001831,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619104.001974,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619105.002147,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619105.002275,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619106.001844,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619106.001987,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619107.001376,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619107.001513,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619108.001680,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
1743619108.001808,600960,21068468,0,pscratch,pscratch-ffff9808886c4000,0,0,298417305668,668688030543,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0
1743619109.001353,600960,21068468,0,nscratch,nscratch-ffff9808a03be000,0,0,774434370749,15605839116,0,0,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
