timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1744061761.001792,600004,21131157,0,nscratch,nscratch-ffff9e3a24612000,0,0,1214706139355,114567275080,0,0,175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113482,0,0,0
1744061761.001909,600004,21131157,0,pscratch,pscratch-ffff9e2aa9933800,0,0,2591997609047,988530307803,0,0,275187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503310,0,0,0
1744061762.002182,600004,21131157,0,nscratch,nscratch-ffff9e3a24612000,0,0,1214706139355,114567275080,0,0,175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113482,0,0,0
1744061762.002257,600004,21131157,0,pscratch,pscratch-ffff9e2aa9933800,0,0,2591997609047,988530307803,0,0,275187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503310,0,0,0
1744061763.001426,600004,21131157,0,nscratch,nscratch-ffff9e3a24612000,0,0,1214706139355,114567275080,0,0,175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113482,0,0,0
1744061763.001502,600004,21131157,0,pscratch,pscratch-ffff9e2aa9933800,0,0,2591997609047,988530307803,0,0,275187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503310,0,0,0
1744061764.001950,600004,21131157,0,nscratch,nscratch-ffff9e3a24612000,0,0,1214706139355,114567275080,0,0,175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113482,0,0,0
1744061764.002029,600004,21131157,0,pscratch,pscratch-ffff9e2aa9933800,0,0,2591997609047,988530307803,0,0,275187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503310,0,0,0
1744061765.001579,600004,21131157,0,nscratch,nscratch-ffff9e3a24612000,0,0,1214706139355,114567275080,0,0,175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113482,0,0,0
1744061765.001653,600004,21131157,0,pscratch,pscratch-ffff9e2aa9933800,0,0,2591997625367,988530307803,0,0,275188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503310,0,0,0
