timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1744061761.002363,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061761.002515,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238475748186,168927495656,0,0,215417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061762.001938,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061762.002046,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238475748186,168927495656,0,0,215417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061763.001274,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061763.001384,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238475748186,168927495656,0,0,215417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061764.001940,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061764.002057,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238475748186,168927495656,0,0,215417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061765.001482,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061765.001597,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238475764506,168927495656,0,0,215418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061766.001893,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061766.002003,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238475764506,168927495656,0,0,215418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061767.001507,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061767.001615,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238496100302,168927561457,0,0,215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061768.001887,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
1744061768.002051,600039,21131155,0,pscratch,pscratch-ffff9a44613c4800,0,0,238496100302,168927561457,0,0,215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89776,0,0,0
1744061769.001371,600039,21131155,0,nscratch,nscratch-ffff9a448cc17800,0,0,2720271217,29413147,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
