timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1698027981.001637,600003,17533880,0,131928928,126041196,125738620,0,441052,0,1111044,428120,1099124,328280,11920,99840,1048576,1048576,0,0,8,0,2146804,240784,329284,642744,84856,557888,28192,21472,0,0,0,65964464,2404160,34359738367,1374904,34291102244,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027982.002161,600003,17533880,0,131928928,126040936,125738788,0,441052,0,1117652,428116,1105732,328276,11920,99840,1048576,1048576,0,0,8,0,2153444,240840,329284,643568,85680,557888,28160,21472,0,0,0,65964464,2423120,34359738367,1374904,34291102244,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027983.002094,600003,17533880,0,131928928,118662832,123365188,0,5653428,0,2341400,5646892,2329108,473428,12292,5173464,1048576,1048576,0,0,1946184,194016,3383260,382960,464644,1243340,96184,1147156,28720,25992,0,0,0,65964464,4053368,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027984.003028,600003,17533880,0,131928928,107001632,122045552,0,15974832,0,2352232,15978588,2339868,480772,12364,15497816,1048576,1048576,0,0,1622036,120924,3387716,394812,481780,2582584,141624,2440960,29872,41428,0,0,0,65964464,4052344,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027985.001492,600003,17533880,0,131928928,95167240,120712680,0,26452800,0,2352220,26453452,2339856,480772,12364,25972680,1048576,1048576,0,0,1588800,142400,3387716,394812,481780,3941208,191576,3749632,29888,41428,0,0,0,65964464,4052344,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027986.002685,600003,17533880,0,131928928,83122348,119361356,0,37115440,0,2352200,37109828,2339836,480772,12364,36629056,1048576,1048576,0,0,1664048,186688,3387716,394812,481780,5320480,238264,5082216,29888,41428,0,0,0,65964464,4052344,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027987.002934,600003,17533880,0,131928928,71365132,118056700,0,47520840,0,2352192,47530548,2339828,480772,12364,47049776,1048576,1048576,0,0,1608128,141808,3387716,394812,481780,6674096,285816,6388280,29888,41428,0,0,0,65964464,4053368,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027988.001803,600003,17533880,0,131928928,59831964,116777460,0,57730104,0,2352184,57736220,2339820,480772,12364,57255448,1048576,1048576,0,0,1606624,102992,3387716,394812,481780,7999064,332984,7666080,29888,41428,0,0,0,65964464,4053368,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027989.002885,600003,17533880,0,131928928,49822516,115640496,0,66543992,0,2352248,66531744,2339880,480772,12368,66050972,1048576,1048576,0,0,1600720,132416,3387716,394812,481780,9174096,378904,8795192,29888,41428,0,0,0,65964464,4052344,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027990.011919,600003,17533880,0,131928928,49827088,115641868,0,66532456,0,2353160,66525572,2340796,480772,12364,66044800,1048576,1048576,0,0,1601112,121576,3388364,394812,481780,9190988,385272,8805716,30128,41428,0,0,0,65964464,4052344,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027991.002130,600003,17533880,0,131928928,49999808,115653444,0,66364560,0,2353904,66355848,2341540,480772,12364,65875076,1048576,1048576,0,0,1665424,123920,3389108,394812,481780,9175756,386872,8788884,30128,41428,0,0,0,65964464,4053508,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027992.001560,600003,17533880,0,131928928,50425104,115701048,0,65991352,0,2354072,65990216,2341708,480772,12364,65509444,1048576,1048576,0,0,1586344,109576,3389276,394812,481780,9127996,384664,8743332,30144,41428,0,0,0,65964464,4054532,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027993.006804,600003,17533880,0,131928928,50759712,115740240,0,65697464,0,2354208,65696568,2341844,480772,12364,65215796,1048576,1048576,0,0,1610140,101380,3389412,394812,481780,9098324,385208,8713116,30176,41428,0,0,0,65964464,4055556,34359738367,1375192,34291101996,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027994.002210,600003,17533880,0,131928928,49886820,115701672,0,65909256,0,2354444,66523692,2342080,480772,12364,66042920,1048576,1048576,0,0,1638160,141136,3389648,394812,481780,9130604,385336,8745268,30176,41428,0,0,0,65964464,4053508,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027995.003956,600003,17533880,0,131928928,49816332,115643976,0,66544680,0,2354596,66536928,2342232,480772,12364,66056156,1048576,1048576,0,0,1572480,118000,3389800,394812,481780,9184308,384088,8800220,30176,41428,0,0,0,65964464,4052484,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027996.001976,600003,17533880,0,131928928,49825716,115645036,0,66531880,0,2354712,66531696,2342348,480772,12364,66050924,1048576,1048576,0,0,1523640,102712,3389916,394812,481780,9180820,383864,8796956,30192,41428,0,0,0,65964464,4053508,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027997.002129,600003,17533880,0,131928928,51348468,115815092,0,65179976,0,2354772,65171112,2342408,480772,12364,64690340,1048576,1048576,0,0,734228,42044,3389976,394812,481780,9022532,386424,8636108,30192,41428,0,0,0,65964464,4052484,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027998.002152,600003,17533880,0,131928928,58952820,116653576,0,58431936,0,2354828,58425360,2342464,480772,12364,57944588,1048576,1048576,0,0,798360,12136,3390032,394812,481780,8168620,365112,7803508,30192,41428,0,0,0,65964464,4052484,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698027999.002160,600003,17533880,0,131928928,68357816,117612212,0,50020956,0,2354840,50016192,2342476,480772,12364,49535420,1048576,1048576,0,0,911160,8808,3390044,394812,481780,7170892,332728,6838164,30192,41428,0,0,0,65964464,4052484,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
1698028000.001309,600003,17533880,0,131928928,68368212,117605072,0,50016092,0,2354840,50006688,2342476,480772,12364,49525916,1048576,1048576,0,0,880220,8532,3390044,394812,481780,7151692,324696,6826996,30192,41428,0,0,0,65964464,4052484,34359738367,1375192,34291101880,18880,0,1107968,0,0,0,0,0,0,2048,296208,15335424,120586240
