timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1701413391.001873,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2706,65385,61,153078,100962,65,22349,4947889
1701413391.001956,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312777447,0,0,689157,3928072,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418868,0,0,61515,2578,8264,5855,103841,16822,6198,204161,12,315546,297800,13,192044,1842678506
1701413392.001590,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2706,65385,61,153078,100962,65,22349,4947889
1701413392.001695,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312777447,0,0,689157,3928072,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418868,0,0,61515,2578,8264,5855,103841,16822,6198,204161,12,315546,297800,13,192044,1842678506
1701413393.002036,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2706,65385,61,153078,100962,65,22349,4947889
1701413393.002132,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312780134,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418869,0,0,61515,2578,8264,5855,103842,16822,6198,204162,12,315546,297800,13,192044,1842678511
1701413394.000465,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2706,65385,61,153078,100962,65,22349,4947889
1701413394.000540,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312780134,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418869,0,0,61515,2578,8264,5855,103842,16822,6198,204162,12,315546,297800,13,192044,1842678511
1701413395.001926,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2707,65385,61,153078,100962,65,22349,4947889
1701413395.002015,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312782080,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6199,204162,12,315546,297800,13,192044,1842678511
1701413396.001426,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2707,65385,61,153078,100962,65,22349,4947889
1701413396.001523,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312782678,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6199,204162,12,315546,297800,13,192044,1842678511
1701413397.001524,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2707,65385,61,153078,100962,65,22349,4947889
1701413397.001666,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312783055,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6199,204162,12,315546,297800,13,192044,1842678511
1701413398.002123,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2708,65385,61,153078,100962,65,22349,4947889
1701413398.002211,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312784272,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6200,204162,12,315546,297800,13,192044,1842678511
1701413399.001518,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2708,65385,61,153078,100962,65,22349,4947889
1701413399.001615,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312785023,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6200,204162,12,315546,297800,13,192044,1842678511
1701413400.001878,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2708,65385,61,153078,100962,65,22349,4947889
1701413400.001997,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312786227,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6200,204162,12,315546,297800,13,192044,1842678511
1701413401.000501,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2708,65385,61,153078,100962,65,22349,4947889
1701413401.000581,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312786227,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6200,204162,12,315546,297800,13,192044,1842678511
1701413402.000926,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2708,65385,61,153078,100962,65,22349,4947889
1701413402.001026,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312786980,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6200,204162,12,315546,297800,13,192044,1842678511
1701413403.000299,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2709,65385,61,153078,100962,65,22349,4947889
1701413403.000375,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312787680,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6201,204162,12,315546,297800,13,192044,1842678511
1701413404.000826,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2709,65385,61,153078,100962,65,22349,4947889
1701413404.000903,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312788210,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6201,204162,12,315546,297800,13,192044,1842678511
1701413405.001290,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2709,65385,61,153078,100962,65,22349,4947889
1701413405.001413,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312789275,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6201,204162,12,315546,297800,13,192044,1842678511
1701413406.000790,600025,17827784,0,nscratch,nscratch-ffff88a998c4c000,0,0,574933575571,402951677307,0,0,78346,887121,887121,1628,5349642,3659,107423371,56,2702,137,22222,0,661363,0,0,559,15,81,0,62985,4031,2709,65385,61,153078,100962,65,22349,4947889
1701413406.000868,600025,17827784,0,pscratch,pscratch-ffff88b8fa82d000,0,0,12915871413101,12106312789275,0,0,689157,3928073,3928070,282487,132124042,218019,210935705,14227,129763,14490,178583,0,7418870,0,0,61515,2578,8264,5855,103842,16822,6201,204162,12,315546,297800,13,192044,1842678511
