# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17209778
# start_time: 1694923004
# start_time_asci: Sat Sep 16 21:56:44 2023
# end_time: 1694923021
# end_time_asci: Sat Sep 16 21:57:01 2023
# nprocs: 32
# run time: 16.7282
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 144 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5687 bytes (compressed), ver=4
# LUSTRE module: 1205 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10459 bytes (compressed), ver=1
# HEATMAP module: 8045 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6   read        0               0        25165824      9.2140      9.2296
 X_POSIX       6   read        1        25165824       400000000      9.2311      9.5133
 X_POSIX       6   read        2       425165824       400000000      9.5133      9.7909
 X_POSIX       6   read        3       825165824       400000000      9.7910     10.0680
 X_POSIX       6   read        4      1225165824       400000000     10.0681     10.3410
 X_POSIX       6   read        5      1625165824       400000000     10.3411     10.6332
 X_POSIX       6   read        6      2025165824       400000000     10.6333     10.9119
 X_POSIX       6   read        7      2425165824       400000000     10.9119     11.1868
 X_POSIX       6   read        8      2825165824       800000000     11.1869     11.7122
 X_POSIX       6   read        9      3625165824       200000000     11.7123     11.8444

# DXT, file_id: 5644758706384895531, file_name: /pscratch/user/haccTest/darshan-Part00000007-of-00000032.data
# DXT, rank: 7, hostname: ec6
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0        25165824       400000000      4.4816      4.9172
 X_POSIX       7  write        1       425165824       400000000      4.9173      5.3460
 X_POSIX       7  write        2       825165824       400000000      5.3461      5.8072
 X_POSIX       7  write        3      1225165824       400000000      5.8073      6.2995
 X_POSIX       7  write        4      1625165824       400000000      6.2996      6.7887
 X_POSIX       7  write        5      2025165824       400000000      6.7888      7.2352
 X_POSIX       7  write        6      2425165824       400000000      7.2354      7.6970
 X_POSIX       7  write        7      2825165824       800000000      7.6972      8.7614
 X_POSIX       7  write        8      3625165824       200000000      8.7615      9.1326
 X_POSIX       7  write        9               0        25165824      9.1328      9.2093
 X_POSIX       7   read        0               0        25165824      9.2140      9.2281
 X_POSIX       7   read        1        25165824       400000000      9.2296      9.4946
 X_POSIX       7   read        2       425165824       400000000      9.4947      9.7570
 X_POSIX       7   read        3       825165824       400000000      9.7571     10.0183
 X_POSIX       7   read        4      1225165824       400000000     10.0184     10.2818
 X_POSIX       7   read        5      1625165824       400000000     10.2819     10.5636
 X_POSIX       7   read        6      2025165824       400000000     10.5637     10.8395
 X_POSIX       7   read        7      2425165824       400000000     10.8397     11.1058
 X_POSIX       7   read        8      2825165824       800000000     11.1058     11.6034
 X_POSIX       7   read        9      3625165824       200000000     11.6035     11.7251

# DXT, file_id: 6713185938115530105, file_name: /pscratch/user/haccTest/darshan-Part00000008-of-00000032.data
# DXT, rank: 8, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0        25165824       400000000      3.5307      3.9295
 X_POSIX       8  write        1       425165824       400000000      3.9296      4.3284
 X_POSIX       8  write        2       825165824       400000000      4.3285      4.7498
 X_POSIX       8  write        3      1225165824       400000000      4.7500      5.2035
 X_POSIX       8  write        4      1625165824       400000000      5.2036      5.6608
 X_POSIX       8  write        5      2025165824       400000000      5.6609      6.1131
 X_POSIX       8  write        6      2425165824       400000000      6.1132      6.5768
 X_POSIX       8  write        7      2825165824       800000000      6.5769      7.5226
 X_POSIX       8  write        8      3625165824       200000000      7.5227      7.7491
 X_POSIX       8  write        9               0        25165824      7.7492      7.7762
 X_POSIX       8   read        0               0        25165824      9.1504      9.1663
 X_POSIX       8   read        1        25165824       400000000      9.1676      9.4220
 X_POSIX       8   read        2       425165824       400000000      9.4221      9.6603
 X_POSIX       8   read        3       825165824       400000000      9.6604      9.8947
 X_POSIX       8   read        4      1225165824       400000000      9.8947     10.1313
 X_POSIX       8   read        5      1625165824       400000000     10.1314     10.3784
 X_POSIX       8   read        6      2025165824       400000000     10.3785     10.6174
 X_POSIX       8   read        7      2425165824       400000000     10.6175     10.8490
 X_POSIX       8   read        8      2825165824       800000000     10.8491     11.3175
 X_POSIX       8   read        9      3625165824       200000000     11.3176     11.4336

# DXT, file_id: 4160190120989571242, file_name: /pscratch/user/haccTest/darshan-Part00000009-of-00000032.data
# DXT, rank: 9, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0        25165824       400000000      4.9230      5.3509
 X_POSIX       9  write        1       425165824       400000000      5.3510      5.7704
 X_POSIX       9  write        2       825165824       400000000      5.7705      6.2080
 X_POSIX       9  write        3      1225165824       400000000      6.2081      6.6732
 X_POSIX       9  write        4      1625165824       400000000      6.6733      7.1230
 X_POSIX       9  write        5      2025165824       400000000      7.1231      7.5742
 X_POSIX       9  write        6      2425165824       400000000      7.5743      8.0179
 X_POSIX       9  write        7      2825165824       800000000      8.0180      8.8755
 X_POSIX       9  write        8      3625165824       200000000      8.8756      9.0831
 X_POSIX       9  write        9               0        25165824      9.0832      9.1095
 X_POSIX       9   read        0               0        25165824      9.1125      9.1244
 X_POSIX       9   read        1        25165824       400000000      9.1260      9.3686
 X_POSIX       9   read        2       425165824       400000000      9.3687      9.6027
 X_POSIX       9   read        3       825165824       400000000      9.6027      9.8319
 X_POSIX       9   read        4      1225165824       400000000      9.8320     10.0664
 X_POSIX       9   read        5      1625165824       400000000     10.0665     10.3096
 X_POSIX       9   read        6      2025165824       400000000     10.3097     10.5445
 X_POSIX       9   read        7      2425165824       400000000     10.5445     10.7705
 X_POSIX       9   read        8      2825165824       800000000     10.7706     11.2257
 X_POSIX       9   read        9      3625165824       200000000     11.2258     11.3416

# DXT, file_id: 9655269172325643443, file_name: /pscratch/user/haccTest/darshan-Part00000010-of-00000032.data
# DXT, rank: 10, hostname: ec8
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0        25165824       400000000      4.2941      4.7258
 X_POSIX      10  write        1       425165824       400000000      4.7259      5.1469
 X_POSIX      10  write        2       825165824       400000000      5.1470      5.5854
 X_POSIX      10  write        3      1225165824       400000000      5.5855      6.0395
 X_POSIX      10  write        4      1625165824       400000000      6.0396      6.4928
 X_POSIX      10  write        5      2025165824       400000000      6.4929      6.9585
 X_POSIX      10  write        6      2425165824       400000000      6.9586      7.4318
 X_POSIX      10  write        7      2825165824       800000000      7.4319      8.3899
 X_POSIX      10  write        8      3625165824       200000000      8.3900      8.6234
 X_POSIX      10  write        9               0        25165824      8.6235      8.6512
 X_POSIX      10   read        0               0        25165824      8.7012      8.7184
 X_POSIX      10   read        1        25165824       400000000      8.7199      9.0060
 X_POSIX      10   read        2       425165824       400000000      9.0061      9.2724
 X_POSIX      10   read        3       825165824       400000000      9.2725      9.5374
 X_POSIX      10   read        4      1225165824       400000000      9.5375      9.7863
 X_POSIX      10   read        5      1625165824       400000000      9.7864     10.0319
 X_POSIX      10   read        6      2025165824       400000000     10.0320     10.2744
 X_POSIX      10   read        7      2425165824       400000000     10.2745     10.5074
 X_POSIX      10   read        8      2825165824       800000000     10.5075     10.9690
 X_POSIX      10   read        9      3625165824       200000000     10.9690     11.0852

# DXT, file_id: 5944192875413058633, file_name: /pscratch/user/haccTest/darshan-Part00000011-of-00000032.data
# DXT, rank: 11, hostname: ec8
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0        25165824       400000000      4.3609      4.7764
 X_POSIX      11  write        1       425165824       400000000      4.7765      5.1952
 X_POSIX      11  write        2       825165824       400000000      5.1953      5.6427
 X_POSIX      11  write        3      1225165824       400000000      5.6429      6.0991
 X_POSIX      11  write        4      1625165824       400000000      6.0992      6.5538
 X_POSIX      11  write        5      2025165824       400000000      6.5539      7.0074
 X_POSIX      11  write        6      2425165824       400000000      7.0076      7.4760
 X_POSIX      11  write        7      2825165824       800000000      7.4761      8.4402
