# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17218965
# start_time: 1694979993
# start_time_asci: Sun Sep 17 13:46:33 2023
# end_time: 1694980005
# end_time_asci: Sun Sep 17 13:46:45 2023
# nprocs: 32
# run time: 12.8322
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 143 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5643 bytes (compressed), ver=4
# LUSTRE module: 1202 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10467 bytes (compressed), ver=1
# HEATMAP module: 7871 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        5      2025165824       400000000      5.4810      5.9334
 X_POSIX       3  write        6      2425165824       400000000      5.9335      6.3923
 X_POSIX       3  write        7      2825165824       800000000      6.3924      7.2805
 X_POSIX       3  write        8      3625165824       200000000      7.2806      7.4782
 X_POSIX       3  write        9               0        25165824      7.4783      7.5024
 X_POSIX       3   read        0               0        25165824      7.5063      7.5196
 X_POSIX       3   read        1        25165824       400000000      7.5214      7.7891
 X_POSIX       3   read        2       425165824       400000000      7.7892      8.0423
 X_POSIX       3   read        3       825165824       400000000      8.0424      8.2861
 X_POSIX       3   read        4      1225165824       400000000      8.2862      8.5302
 X_POSIX       3   read        5      1625165824       400000000      8.5302      8.7718
 X_POSIX       3   read        6      2025165824       400000000      8.7719      8.9989
 X_POSIX       3   read        7      2425165824       400000000      8.9990      9.2191
 X_POSIX       3   read        8      2825165824       800000000      9.2191      9.6626
 X_POSIX       3   read        9      3625165824       200000000      9.6627      9.7746

# DXT, file_id: 15107931838529066586, file_name: /pscratch/user/haccTest/darshan-Part00000004-of-00000032.data
# DXT, rank: 4, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0        25165824       400000000      3.0866      3.4854
 X_POSIX       4  write        1       425165824       400000000      3.4855      3.9012
 X_POSIX       4  write        2       825165824       400000000      3.9013      4.3471
 X_POSIX       4  write        3      1225165824       400000000      4.3472      4.8231
 X_POSIX       4  write        4      1625165824       400000000      4.8231      5.2740
 X_POSIX       4  write        5      2025165824       400000000      5.2741      5.7231
 X_POSIX       4  write        6      2425165824       400000000      5.7232      6.1822
 X_POSIX       4  write        7      2825165824       800000000      6.1823      7.0650
 X_POSIX       4  write        8      3625165824       200000000      7.0651      7.2578
 X_POSIX       4  write        9               0        25165824      7.2578      7.2809
 X_POSIX       4   read        0               0        25165824      7.5258      7.5403
 X_POSIX       4   read        1        25165824       400000000      7.5423      7.7997
 X_POSIX       4   read        2       425165824       400000000      7.7998      8.0461
 X_POSIX       4   read        3       825165824       400000000      8.0462      8.2910
 X_POSIX       4   read        4      1225165824       400000000      8.2911      8.5381
 X_POSIX       4   read        5      1625165824       400000000      8.5382      8.7926
 X_POSIX       4   read        6      2025165824       400000000      8.7926      9.0404
 X_POSIX       4   read        7      2425165824       400000000      9.0405      9.2792
 X_POSIX       4   read        8      2825165824       800000000      9.2792      9.7406
 X_POSIX       4   read        9      3625165824       200000000      9.7406      9.8578

# DXT, file_id: 16469326234947104427, file_name: /pscratch/user/haccTest/darshan-Part00000005-of-00000032.data
# DXT, rank: 5, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0        25165824       400000000      3.5351      3.9472
 X_POSIX       5  write        1       425165824       400000000      3.9473      4.3704
 X_POSIX       5  write        2       825165824       400000000      4.3705      4.8278
 X_POSIX       5  write        3      1225165824       400000000      4.8279      5.3034
 X_POSIX       5  write        4      1625165824       400000000      5.3035      5.7291
 X_POSIX       5  write        5      2025165824       400000000      5.7292      6.1238
 X_POSIX       5  write        6      2425165824       400000000      6.1239      6.5178
 X_POSIX       5  write        7      2825165824       800000000      6.5179      7.3224
 X_POSIX       5  write        8      3625165824       200000000      7.3225      7.4997
 X_POSIX       5  write        9               0        25165824      7.4998      7.5220
 X_POSIX       5   read        0               0        25165824      7.5256      7.5375
 X_POSIX       5   read        1        25165824       400000000      7.5392      7.7701
 X_POSIX       5   read        2       425165824       400000000      7.7702      7.9921
 X_POSIX       5   read        3       825165824       400000000      7.9922      8.2107
 X_POSIX       5   read        4      1225165824       400000000      8.2108      8.4322
 X_POSIX       5   read        5      1625165824       400000000      8.4323      8.6602
 X_POSIX       5   read        6      2025165824       400000000      8.6602      8.8802
 X_POSIX       5   read        7      2425165824       400000000      8.8803      9.0959
 X_POSIX       5   read        8      2825165824       800000000      9.0960      9.5331
 X_POSIX       5   read        9      3625165824       200000000      9.5332      9.6428

# DXT, file_id: 11250573249789628784, file_name: /pscratch/user/haccTest/darshan-Part00000006-of-00000032.data
# DXT, rank: 6, hostname: ec4
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0        25165824       400000000      3.1667      3.5722
 X_POSIX       6  write        1       425165824       400000000      3.5723      3.9903
 X_POSIX       6  write        2       825165824       400000000      3.9904      4.4392
 X_POSIX       6  write        3      1225165824       400000000      4.4393      4.9253
