# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17209722
# start_time: 1694922192
# start_time_asci: Sat Sep 16 21:43:12 2023
# end_time: 1694922339
# end_time_asci: Sat Sep 16 21:45:39 2023
# nprocs: 32
# run time: 147.1352
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 144 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5730 bytes (compressed), ver=4
# LUSTRE module: 1206 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10350 bytes (compressed), ver=1
# HEATMAP module: 3795 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9   read        8      1425165824       400000000     26.0549     26.3019
 X_POSIX       9   read        9      1825165824       100000000     26.3020     26.3659

# DXT, file_id: 9655269172325643443, file_name: /pscratch/user/haccTest/darshan-Part00000010-of-00000032.data
# DXT, rank: 10, hostname: ec6
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0        25165824       200000000     19.1722     22.2837
 X_POSIX      10  write        1       225165824       200000000     22.2838     22.4730
 X_POSIX      10  write        2       425165824       200000000     22.4731     22.6510
 X_POSIX      10  write        3       625165824       200000000     22.6511     22.8381
 X_POSIX      10  write        4       825165824       200000000     22.8382     23.0296
 X_POSIX      10  write        5      1025165824       200000000     23.0297     23.3774
 X_POSIX      10  write        6      1225165824       200000000     23.3774     23.6631
 X_POSIX      10  write        7      1425165824       400000000     23.6632     24.1634
 X_POSIX      10  write        8      1825165824       100000000     24.1635     24.3497
 X_POSIX      10  write        9               0        25165824     24.3498     24.3905
 X_POSIX      10   read        0               0        25165824     24.3953     24.4109
 X_POSIX      10   read        1        25165824       200000000     24.4129     24.5549
 X_POSIX      10   read        2       225165824       200000000     24.5550     24.6905
 X_POSIX      10   read        3       425165824       200000000     24.6905     24.8218
 X_POSIX      10   read        4       625165824       200000000     24.8219     24.9505
 X_POSIX      10   read        5       825165824       200000000     24.9506     25.0777
 X_POSIX      10   read        6      1025165824       200000000     25.0778     25.2003
 X_POSIX      10   read        7      1225165824       200000000     25.2004     25.3307
 X_POSIX      10   read        8      1425165824       400000000     25.3308     25.6009
 X_POSIX      10   read        9      1825165824       100000000     25.6009     25.6684

# DXT, file_id: 5944192875413058633, file_name: /pscratch/user/haccTest/darshan-Part00000011-of-00000032.data
# DXT, rank: 11, hostname: ec6
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0        25165824       200000000      7.6108     11.9637
 X_POSIX      11  write        1       225165824       200000000     11.9639     12.4254
 X_POSIX      11  write        2       425165824       200000000     12.4255     12.9797
 X_POSIX      11  write        3       625165824       200000000     12.9798     14.8136
 X_POSIX      11  write        4       825165824       200000000     14.8138     15.1774
 X_POSIX      11  write        5      1025165824       200000000     15.1775     15.3929
 X_POSIX      11  write        6      1225165824       200000000     15.3930     15.5901
 X_POSIX      11  write        7      1425165824       400000000     15.5902     15.9394
 X_POSIX      11  write        8      1825165824       100000000     15.9395     16.0357
 X_POSIX      11  write        9               0        25165824     16.0358     16.0556
 X_POSIX      11   read        0               0        25165824     16.0598     16.0724
 X_POSIX      11   read        1        25165824       200000000     16.0744     16.1985
 X_POSIX      11   read        2       225165824       200000000     16.1986     16.3197
 X_POSIX      11   read        3       425165824       200000000     16.3197     16.4442
 X_POSIX      11   read        4       625165824       200000000     16.4443     16.5698
 X_POSIX      11   read        5       825165824       200000000     16.5699     16.6979
 X_POSIX      11   read        6      1025165824       200000000     16.6980     16.8280
 X_POSIX      11   read        7      1225165824       200000000     16.8282     16.9574
 X_POSIX      11   read        8      1425165824       400000000     16.9575     17.2300
 X_POSIX      11   read        9      1825165824       100000000     17.2301     17.2967

# DXT, file_id: 8217146196684432982, file_name: /pscratch/user/haccTest/darshan-Part00000012-of-00000032.data
# DXT, rank: 12, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0        25165824       200000000     19.1642     22.2752
 X_POSIX      12  write        1       225165824       200000000     22.2753     22.4695
 X_POSIX      12  write        2       425165824       200000000     22.4696     22.6561
 X_POSIX      12  write        3       625165824       200000000     22.6562     22.8518
 X_POSIX      12  write        4       825165824       200000000     22.8519     23.0502
 X_POSIX      12  write        5      1025165824       200000000     23.0503     23.3611
 X_POSIX      12  write        6      1225165824       200000000     23.3612     23.7399
 X_POSIX      12  write        7      1425165824       400000000     23.7400     24.2482
 X_POSIX      12  write        8      1825165824       100000000     24.2484     24.4146
 X_POSIX      12  write        9               0        25165824     24.4147     24.4551
 X_POSIX      12   read        0               0        25165824    141.9296    141.9472
 X_POSIX      12   read        1        25165824       200000000    141.9489    142.0861
 X_POSIX      12   read        2       225165824       200000000    142.0862    142.2116
 X_POSIX      12   read        3       425165824       200000000    142.2117    142.3377
 X_POSIX      12   read        4       625165824       200000000    142.3377    142.4599
 X_POSIX      12   read        5       825165824       200000000    142.4599    142.5861
 X_POSIX      12   read        6      1025165824       200000000    142.5861    142.7152
 X_POSIX      12   read        7      1225165824       200000000    142.7153    142.8481
 X_POSIX      12   read        8      1425165824       400000000    142.8482    143.1053
 X_POSIX      12   read        9      1825165824       100000000    143.1054    143.1649

# DXT, file_id: 5937040747949820936, file_name: /pscratch/user/haccTest/darshan-Part00000013-of-00000032.data
# DXT, rank: 13, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0        25165824       200000000      8.0953     54.3547
 X_POSIX      13  write        1       225165824       200000000     54.3549     58.5711
 X_POSIX      13  write        2       425165824       200000000     58.5713     88.2579
 X_POSIX      13  write        3       625165824       200000000     88.2581     99.8109
 X_POSIX      13  write        4       825165824       200000000     99.8110    111.7380
 X_POSIX      13  write        5      1025165824       200000000    111.7382    114.2506
 X_POSIX      13  write        6      1225165824       200000000    114.2508    141.4141
 X_POSIX      13  write        7      1425165824       400000000    141.4142    141.8119
 X_POSIX      13  write        8      1825165824       100000000    141.8120    141.9046
 X_POSIX      13  write        9               0        25165824    141.9047    141.9260
 X_POSIX      13   read        0               0        25165824    141.9298    141.9455
 X_POSIX      13   read        1        25165824       200000000    141.9472    142.0771
 X_POSIX      13   read        2       225165824       200000000    142.0772    142.1992
 X_POSIX      13   read        3       425165824       200000000    142.1993    142.3184
 X_POSIX      13   read        4       625165824       200000000    142.3185    142.4361
