# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17210635
# start_time: 1694925717
# start_time_asci: Sat Sep 16 22:41:57 2023
# end_time: 1694925725
# end_time_asci: Sat Sep 16 22:42:05 2023
# nprocs: 32
# run time: 7.8205
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 143 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5682 bytes (compressed), ver=4
# LUSTRE module: 1206 bytes (compressed), ver=1
# STDIO module: 56 bytes (compressed), ver=2
# DXT_POSIX module: 10358 bytes (compressed), ver=1
# HEATMAP module: 6613 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec95
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5   read        5       825165824       200000000      4.6208      4.7409
 X_POSIX       5   read        6      1025165824       200000000      4.7409      4.8619
 X_POSIX       5   read        7      1225165824       200000000      4.8619      4.9814
 X_POSIX       5   read        8      1425165824       400000000      4.9815      5.2245
 X_POSIX       5   read        9      1825165824       100000000      5.2245      5.2854

# DXT, file_id: 11250573249789628784, file_name: /pscratch/user/haccTest/darshan-Part00000006-of-00000032.data
# DXT, rank: 6, hostname: ec451
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0        25165824       200000000      2.0095      2.2310
 X_POSIX       6  write        1       225165824       200000000      2.2311      2.4491
 X_POSIX       6  write        2       425165824       200000000      2.4492      2.6783
 X_POSIX       6  write        3       625165824       200000000      2.6784      2.9044
 X_POSIX       6  write        4       825165824       200000000      2.9044      3.1352
 X_POSIX       6  write        5      1025165824       200000000      3.1353      3.3753
 X_POSIX       6  write        6      1225165824       200000000      3.3754      3.5998
 X_POSIX       6  write        7      1425165824       400000000      3.5999      4.0055
 X_POSIX       6  write        8      1825165824       100000000      4.0055      4.1010
 X_POSIX       6  write        9               0        25165824      4.1011      4.1234
 X_POSIX       6   read        0               0        25165824      4.1267      4.1403
 X_POSIX       6   read        1        25165824       200000000      4.1415      4.2643
 X_POSIX       6   read        2       225165824       200000000      4.2644      4.3859
 X_POSIX       6   read        3       425165824       200000000      4.3859      4.5049
 X_POSIX       6   read        4       625165824       200000000      4.5049      4.6227
 X_POSIX       6   read        5       825165824       200000000      4.6227      4.7398
 X_POSIX       6   read        6      1025165824       200000000      4.7399      4.8563
 X_POSIX       6   read        7      1225165824       200000000      4.8563      4.9740
 X_POSIX       6   read        8      1425165824       400000000      4.9740      5.2114
 X_POSIX       6   read        9      1825165824       100000000      5.2114      5.2708

# DXT, file_id: 5644758706384895531, file_name: /pscratch/user/haccTest/darshan-Part00000007-of-00000032.data
# DXT, rank: 7, hostname: ec451
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0        25165824       200000000      1.6116      1.8524
 X_POSIX       7  write        1       225165824       200000000      1.8525      2.0673
 X_POSIX       7  write        2       425165824       200000000      2.0674      2.2969
 X_POSIX       7  write        3       625165824       200000000      2.2970      2.5198
 X_POSIX       7  write        4       825165824       200000000      2.5199      2.7496
 X_POSIX       7  write        5      1025165824       200000000      2.7497      2.9870
 X_POSIX       7  write        6      1225165824       200000000      2.9871      3.2255
 X_POSIX       7  write        7      1425165824       400000000      3.2256      3.6477
 X_POSIX       7  write        8      1825165824       100000000      3.6478      3.7500
 X_POSIX       7  write        9               0        25165824      3.7501      3.7738
 X_POSIX       7   read        0               0        25165824      3.7772      3.7906
 X_POSIX       7   read        1        25165824       200000000      3.7919      3.9215
 X_POSIX       7   read        2       225165824       200000000      3.9216      4.0491
 X_POSIX       7   read        3       425165824       200000000      4.0492      4.1728
 X_POSIX       7   read        4       625165824       200000000      4.1728      4.2893
 X_POSIX       7   read        5       825165824       200000000      4.2894      4.4057
 X_POSIX       7   read        6      1025165824       200000000      4.4058      4.5240
 X_POSIX       7   read        7      1225165824       200000000      4.5241      4.6399
 X_POSIX       7   read        8      1425165824       400000000      4.6399      4.8784
 X_POSIX       7   read        9      1825165824       100000000      4.8784      4.9375

# DXT, file_id: 6713185938115530105, file_name: /pscratch/user/haccTest/darshan-Part00000008-of-00000032.data
# DXT, rank: 8, hostname: ec452
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0        25165824       200000000      2.2905      2.5167
 X_POSIX       8  write        1       225165824       200000000      2.5168      2.7412
 X_POSIX       8  write        2       425165824       200000000      2.7412      2.9715
 X_POSIX       8  write        3       625165824       200000000      2.9715      3.2050
 X_POSIX       8  write        4       825165824       200000000      3.2051      3.4351
 X_POSIX       8  write        5      1025165824       200000000      3.4352      3.6845
 X_POSIX       8  write        6      1225165824       200000000      3.6847      3.9284
 X_POSIX       8  write        7      1425165824       400000000      3.9285      4.3304
 X_POSIX       8  write        8      1825165824       100000000      4.3305      4.4280
 X_POSIX       8  write        9               0        25165824      4.4281      4.4509
 X_POSIX       8   read        0               0        25165824      4.4830      4.4988
 X_POSIX       8   read        1        25165824       200000000      4.5001      4.6363
 X_POSIX       8   read        2       225165824       200000000      4.6363      4.7680
 X_POSIX       8   read        3       425165824       200000000      4.7681      4.8958
 X_POSIX       8   read        4       625165824       200000000      4.8958      5.0223
 X_POSIX       8   read        5       825165824       200000000      5.0224      5.1499
 X_POSIX       8   read        6      1025165824       200000000      5.1499      5.2810
 X_POSIX       8   read        7      1225165824       200000000      5.2811      5.4123
 X_POSIX       8   read        8      1425165824       400000000      5.4123      5.6833
 X_POSIX       8   read        9      1825165824       100000000      5.6833      5.7500

# DXT, file_id: 4160190120989571242, file_name: /pscratch/user/haccTest/darshan-Part00000009-of-00000032.data
# DXT, rank: 9, hostname: ec452
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
