# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17209742
# start_time: 1694922475
# start_time_asci: Sat Sep 16 21:47:55 2023
# end_time: 1694922485
# end_time_asci: Sat Sep 16 21:48:05 2023
# nprocs: 32
# run time: 10.4465
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 143 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5694 bytes (compressed), ver=4
# LUSTRE module: 1204 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10316 bytes (compressed), ver=1
# HEATMAP module: 6785 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write        0        25165824       200000000      2.0081      2.3843
 X_POSIX       0  write        1       225165824       200000000      2.3845      2.7961
 X_POSIX       0  write        2       425165824       200000000      2.7962      3.2250
 X_POSIX       0  write        3       625165824       200000000      3.2251      3.6560
 X_POSIX       0  write        4       825165824       200000000      3.6562      4.0705
 X_POSIX       0  write        5      1025165824       200000000      4.0707      4.4249
 X_POSIX       0  write        6      1225165824       200000000      4.4251      4.7798
 X_POSIX       0  write        7      1425165824       400000000      4.7799      5.4505
 X_POSIX       0  write        8      1825165824       100000000      5.4506      5.6346
 X_POSIX       0  write        9               0        25165824      5.6348      5.6792
 X_POSIX       0   read        0               0        25165824      6.6453      6.6681
 X_POSIX       0   read        1        25165824       200000000      6.6811      6.8625
 X_POSIX       0   read        2       225165824       200000000      6.8626      7.0462
 X_POSIX       0   read        3       425165824       200000000      7.0463      7.2238
 X_POSIX       0   read        4       625165824       200000000      7.2239      7.3983
 X_POSIX       0   read        5       825165824       200000000      7.3985      7.5715
 X_POSIX       0   read        6      1025165824       200000000      7.5717      7.7481
 X_POSIX       0   read        7      1225165824       200000000      7.7483      7.9219
 X_POSIX       0   read        8      1425165824       400000000      7.9220      8.2775
 X_POSIX       0   read        9      1825165824       100000000      8.2776      8.3641

# DXT, file_id: 10331366759179474848, file_name: /pscratch/user/haccTest/darshan-Part00000001-of-00000032.data
# DXT, rank: 1, hostname: ec1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0        25165824       200000000      2.0079      2.3246
 X_POSIX       1  write        1       225165824       200000000      2.3248      2.6754
 X_POSIX       1  write        2       425165824       200000000      2.6756      3.0034
 X_POSIX       1  write        3       625165824       200000000      3.0035      3.3638
 X_POSIX       1  write        4       825165824       200000000      3.3639      3.7321
 X_POSIX       1  write        5      1025165824       200000000      3.7322      4.1119
 X_POSIX       1  write        6      1225165824       200000000      4.1120      4.4888
 X_POSIX       1  write        7      1425165824       400000000      4.4890      5.3634
 X_POSIX       1  write        8      1825165824       100000000      5.3637      5.5930
 X_POSIX       1  write        9               0        25165824      5.5932      5.6471
 X_POSIX       1   read        0               0        25165824      5.6535      5.6833
 X_POSIX       1   read        1        25165824       200000000      5.6851      5.9326
 X_POSIX       1   read        2       225165824       200000000      5.9327      6.0955
 X_POSIX       1   read        3       425165824       200000000      6.0957      6.2776
 X_POSIX       1   read        4       625165824       200000000      6.2778      6.4578
 X_POSIX       1   read        5       825165824       200000000      6.4579      6.6449
 X_POSIX       1   read        6      1025165824       200000000      6.6451      6.8250
 X_POSIX       1   read        7      1225165824       200000000      6.8252      7.0061
 X_POSIX       1   read        8      1425165824       400000000      7.0062      7.3624
 X_POSIX       1   read        9      1825165824       100000000      7.3625      7.4509

# DXT, file_id: 688261604096148575, file_name: /pscratch/user/haccTest/darshan-Part00000002-of-00000032.data
# DXT, rank: 2, hostname: ec2
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0        25165824       200000000      2.4649      2.6999
 X_POSIX       2  write        1       225165824       200000000      2.7000      2.9344
 X_POSIX       2  write        2       425165824       200000000      2.9344      3.1695
 X_POSIX       2  write        3       625165824       200000000      3.1696      3.4171
 X_POSIX       2  write        4       825165824       200000000      3.4172      3.6591
 X_POSIX       2  write        5      1025165824       200000000      3.6592      3.9123
 X_POSIX       2  write        6      1225165824       200000000      3.9124      4.1631
 X_POSIX       2  write        7      1425165824       400000000      4.1632      4.6457
 X_POSIX       2  write        8      1825165824       100000000      4.6459      4.7637
 X_POSIX       2  write        9               0        25165824      4.7638      4.7919
 X_POSIX       2   read        0               0        25165824      4.8868      4.9044
 X_POSIX       2   read        1        25165824       200000000      4.9058      5.0563
 X_POSIX       2   read        2       225165824       200000000      5.0564      5.1990
 X_POSIX       2   read        3       425165824       200000000      5.1991      5.3406
 X_POSIX       2   read        4       625165824       200000000      5.3406      5.4856
 X_POSIX       2   read        5       825165824       200000000      5.4857      5.6251
 X_POSIX       2   read        6      1025165824       200000000      5.6252      5.7625
 X_POSIX       2   read        7      1225165824       200000000      5.7626      5.8992
