# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 99066
# jobid: 17209783
# start_time: 1694923057
# start_time_asci: Sat Sep 16 21:57:37 2023
# end_time: 1694923077
# end_time_asci: Sat Sep 16 21:57:57 2023
# nprocs: 32
# run time: 20.0427
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 144 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5668 bytes (compressed), ver=4
# LUSTRE module: 1203 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10511 bytes (compressed), ver=1
# HEATMAP module: 6809 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/spwalto/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        4      1625165824       400000000      4.5854      5.0570
 X_POSIX       3  write        5      2025165824       400000000      5.0571      5.5147
 X_POSIX       3  write        6      2425165824       400000000      5.5148      5.9821
 X_POSIX       3  write        7      2825165824       800000000      5.9822      6.9598
 X_POSIX       3  write        8      3625165824       200000000      6.9599      7.1868
 X_POSIX       3  write        9               0        25165824      7.1870      7.2143
 X_POSIX       3   read        0               0        25165824      7.2177      7.2301
 X_POSIX       3   read        1        25165824       400000000      7.2316      7.4898
 X_POSIX       3   read        2       425165824       400000000      7.4899      7.7416
 X_POSIX       3   read        3       825165824       400000000      7.7417      7.9787
 X_POSIX       3   read        4      1225165824       400000000      7.9787      8.2174
 X_POSIX       3   read        5      1625165824       400000000      8.2174      8.4655
 X_POSIX       3   read        6      2025165824       400000000      8.4656      8.7061
 X_POSIX       3   read        7      2425165824       400000000      8.7062      8.9429
 X_POSIX       3   read        8      2825165824       800000000      8.9430      9.4218
 X_POSIX       3   read        9      3625165824       200000000      9.4219      9.5421

# DXT, file_id: 15107931838529066586, file_name: /pscratch/spwalto/haccTest/darshan-Part00000004-of-00000032.data
# DXT, rank: 4, hostname: ec5
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0        25165824       400000000      3.2565      3.6841
 X_POSIX       4  write        1       425165824       400000000      3.6842      4.1114
 X_POSIX       4  write        2       825165824       400000000      4.1115      4.5675
 X_POSIX       4  write        3      1225165824       400000000      4.5676      5.0376
 X_POSIX       4  write        4      1625165824       400000000      5.0377      5.4953
 X_POSIX       4  write        5      2025165824       400000000      5.4954      5.9565
 X_POSIX       4  write        6      2425165824       400000000      5.9566      6.4282
 X_POSIX       4  write        7      2825165824       800000000      6.4283      7.3926
 X_POSIX       4  write        8      3625165824       200000000      7.3928      7.6181
 X_POSIX       4  write        9               0        25165824      7.6182      7.6442
 X_POSIX       4   read        0               0        25165824      7.6476      7.6615
 X_POSIX       4   read        1        25165824       400000000      7.6630      7.9268
 X_POSIX       4   read        2       425165824       400000000      7.9269      8.1780
 X_POSIX       4   read        3       825165824       400000000      8.1781      8.4225
 X_POSIX       4   read        4      1225165824       400000000      8.4226      8.6664
 X_POSIX       4   read        5      1625165824       400000000      8.6665      8.9245
 X_POSIX       4   read        6      2025165824       400000000      8.9246      9.1687
 X_POSIX       4   read        7      2425165824       400000000      9.1688      9.4131
 X_POSIX       4   read        8      2825165824       800000000      9.4132      9.8755
 X_POSIX       4   read        9      3625165824       200000000      9.8755      9.9893

# DXT, file_id: 16469326234947104427, file_name: /pscratch/spwalto/haccTest/darshan-Part00000005-of-00000032.data
# DXT, rank: 5, hostname: ec5
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0        25165824       400000000      3.1140      3.5460
 X_POSIX       5  write        1       425165824       400000000      3.5462      3.9753
 X_POSIX       5  write        2       825165824       400000000      3.9754      4.4441
 X_POSIX       5  write        3      1225165824       400000000      4.4442      4.9162
 X_POSIX       5  write        4      1625165824       400000000      4.9163      5.3783
 X_POSIX       5  write        5      2025165824       400000000      5.3784      5.8458
 X_POSIX       5  write        6      2425165824       400000000      5.8460      6.3199
 X_POSIX       5  write        7      2825165824       800000000      6.3200      7.2819
 X_POSIX       5  write        8      3625165824       200000000      7.2820      7.5150
 X_POSIX       5  write        9               0        25165824      7.5151      7.5434
 X_POSIX       5   read        0               0        25165824      7.5468      7.5594
 X_POSIX       5   read        1        25165824       400000000      7.5609      7.8133
 X_POSIX       5   read        2       425165824       400000000      7.8134      8.0536
 X_POSIX       5   read        3       825165824       400000000      8.0537      8.2937
 X_POSIX       5   read        4      1225165824       400000000      8.2938      8.5345
 X_POSIX       5   read        5      1625165824       400000000      8.5346      8.7825
 X_POSIX       5   read        6      2025165824       400000000      8.7826      9.0256
 X_POSIX       5   read        7      2425165824       400000000      9.0256      9.2636
 X_POSIX       5   read        8      2825165824       800000000      9.2637      9.7344
 X_POSIX       5   read        9      3625165824       200000000      9.7345      9.8520

