timestamp,component_id,job_id,app_id,fs_name,llite,dirty_pages_hits,dirty_pages_misses,read_bytes.sum,write_bytes.sum,brw_read.sum,brw_write.sum,ioctl,open,close,mmap,page_fault,page_mkwrite,seek,fsync,readdir,setattr,truncate,flock,getattr,create,link,unlink,symlink,mkdir,rmdir,mknod,rename,statfs,alloc_inode,setxattr,getxattr,getxattr_hits,listxattr,removexattr,inode_permission
1701412041.001760,600029,17827719,0,nscratch,nscratch-ffff8c3bba1c8800,0,0,494198172353,372908914942,0,0,53896,244102,244102,1584,6852817,0,107664409,36,354,162,17114,0,281681,0,0,436,18,76,0,59938,3114,2607,62056,72,134419,87782,78,17264,1894606
1701412041.001850,600029,17827719,0,pscratch,pscratch-ffff8c3bba1cf000,0,0,3253265413269,11743601851934,0,0,680527,2409365,2409363,283621,130179124,154722,291791277,12636,114330,12272,193839,0,12716771,0,0,125238,2156,6740,6085,175792,11676,7304,246685,12,235515,214937,13,205194,3568615177
1701412042.001348,600029,17827719,0,nscratch,nscratch-ffff8c3bba1c8800,0,0,494198172353,372908914942,0,0,53896,244102,244102,1584,6852817,0,107664409,36,354,162,17114,0,281681,0,0,436,18,76,0,59938,3114,2607,62056,72,134419,87782,78,17264,1894606
1701412042.001433,600029,17827719,0,pscratch,pscratch-ffff8c3bba1cf000,0,0,3253265413269,11743601851934,0,0,680527,2409365,2409363,283621,130179124,154722,291791277,12636,114330,12272,193839,0,12716771,0,0,125238,2156,6740,6085,175792,11676,7304,246685,12,235515,214937,13,205194,3568615177
1701412043.001904,600029,17827719,0,nscratch,nscratch-ffff8c3bba1c8800,0,0,494198172353,372908914942,0,0,53896,244102,244102,1584,6852817,0,107664409,36,354,162,17114,0,281681,0,0,436,18,76,0,59938,3114,2607,62056,72,134419,87782,78,17264,1894606
1701412043.002023,600029,17827719,0,pscratch,pscratch-ffff8c3bba1cf000,0,0,3253265413269,11743601851934,0,0,680527,2409365,2409363,283621,130179124,154722,291791277,12636,114330,12272,193839,0,12716771,0,0,125238,2156,6740,6085,175792,11676,7304,246685,12,235515,214937,13,205194,3568615177
1701412044.001225,600029,17827719,0,nscratch,nscratch-ffff8c3bba1c8800,0,0,494198172353,372908914942,0,0,53896,244102,244102,1584,6852817,0,107664409,36,354,162,17114,0,281681,0,0,436,18,76,0,59938,3114,2607,62056,72,134419,87782,78,17264,1894606
1701412044.001335,600029,17827719,0,pscratch,pscratch-ffff8c3bba1cf000,0,0,3253265413269,11743601851984,0,0,680527,2409365,2409363,283621,130179124,154722,291791277,12636,114330,12272,193839,0,12716772,0,0,125238,2156,6740,6085,175792,11676,7304,246685,12,235515,214937,13,205194,3568615177
1701412045.001879,600029,17827719,0,nscratch,nscratch-ffff8c3bba1c8800,0,0,494198172353,372908914942,0,0,53896,244102,244102,1584,6852817,0,107664409,36,354,162,17114,0,281681,0,0,436,18,76,0,59938,3114,2607,62056,72,134419,87782,78,17264,1894606
1701412045.002061,600029,17827719,0,pscratch,pscratch-ffff8c3bba1cf000,0,0,3253265413269,11743601851984,0,0,680527,2409365,2409363,283621,130179124,154722,291791277,12636,114330,12272,193839,0,12716772,0,0,125238,2156,6740,6085,175792,11676,7304,246685,12,235515,214937,13,205194,3568615177
1701412046.000654,600029,17827719,0,nscratch,nscratch-ffff8c3bba1c8800,0,0,494198172353,372908914942,0,0,53968,244102,244102,1584,6852817,0,107664409,36,354,162,17114,0,281681,0,0,436,18,76,0,59938,3114,2643,62056,72,134419,87782,78,17264,1894642
1701412046.000810,600029,17827719,0,pscratch,pscratch-ffff8c3bba1cf000,0,0,3253265413269,11745187300004,0,0,680599,2409401,2409363,283621,130179124,154722,291791691,12636,114330,12272,193839,0,12716773,0,0,125238,2156,6740,6085,175828,11676,7341,246722,12,235551,214937,13,205194,3568615649
